Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
1558,-18.316597,174.0,-21.577278,prod4,-3.26,10.73,3.64,-1.05,0.42,-0.46,-0.02,-0.33,0.9,-0.15,-0.73,0.61,0.74,-1.4,-0.16,0.21,-1.22,0.09,-0.5,-0.12,0.06,0.4,0.04,-0.26,-0.38,0.09,-0.53,-0.61,-0.21,0.0,0.21,0.39,0.26,0.31,-0.21,-0.32,-0.04,-0.11,0.05,-0.03,0.04,0.11,0.01,0.0,-0.01,-0.07
1559,-16.61003,174.0,-20.353762,prod4,-3.74,10.48,3.94,-1.09,0.37,-0.03,-0.28,-0.89,1.09,-0.78,-0.7,0.28,0.29,-0.67,0.06,0.09,-0.62,-0.3,-0.19,0.39,-0.12,0.64,0.23,-0.18,-0.62,-0.58,0.01,-0.3,-0.57,0.06,0.09,0.02,-0.22,-0.01,-0.06,0.07,0.23,-0.16,-0.19,0.05,-0.16,0.06,-0.08,-0.01,0.02,-0.0
1560,-17.622034,174.0,-20.765896,prod4,-3.14,10.35,3.98,-1.03,0.45,-0.06,-0.16,-0.49,0.65,-0.21,-0.64,0.25,0.66,-1.28,0.06,0.59,-0.94,-0.4,0.13,0.3,0.12,0.46,-0.03,-0.33,-0.24,-0.21,0.2,-0.28,-0.22,-0.1,0.08,0.14,-0.17,-0.16,-0.07,0.02,0.08,-0.02,-0.0,0.07,-0.0,0.0,-0.04,-0.17,0.04,0.0
1561,-17.63842,174.0,-20.959402,prod4,-3.32,10.02,3.51,-1.12,0.39,-0.05,-0.13,-0.33,0.47,-0.21,-0.95,0.15,0.96,-0.78,0.16,0.5,-0.24,-0.27,-0.48,0.29,0.11,0.56,-0.19,-0.31,-0.14,-0.35,0.05,0.25,-0.25,0.28,0.15,0.21,0.06,-0.1,-0.02,-0.02,0.16,0.17,0.07,0.09,0.02,-0.0,-0.08,0.06,0.09,-0.06
1562,-16.63357,174.0,-20.093582,prod4,-3.46,11.0,4.16,-1.09,0.45,-0.2,0.15,-0.39,0.61,-0.43,-1.0,0.6,0.55,-1.31,-0.43,0.01,-1.01,0.04,-0.1,0.03,-0.0,0.37,0.2,-0.22,-0.47,-0.09,-0.18,-0.44,-0.08,-0.14,-0.09,0.09,-0.02,-0.0,-0.4,-0.17,0.18,-0.27,0.11,0.17,0.32,0.34,-0.07,0.23,0.16,-0.02
1563,-16.502716,174.0,-19.557259,prod4,-3.05,10.56,3.55,-1.09,0.27,0.01,-0.23,-0.55,0.27,-0.37,-1.24,0.45,0.3,-1.22,0.5,0.15,-0.66,-0.82,0.13,0.06,-0.08,-0.09,0.31,0.35,-0.41,-0.29,0.03,-0.48,-0.24,0.42,0.16,0.06,-0.07,0.14,-0.14,-0.44,0.05,-0.13,-0.1,-0.0,-0.15,0.02,-0.1,0.06,-0.06,0.02
1564,-16.470234,174.0,-19.819084,prod4,-3.35,9.34,3.42,-1.04,0.3,0.15,-0.11,-0.97,0.43,0.05,-0.74,0.08,0.53,-1.31,0.25,0.57,-0.53,-0.07,0.09,0.21,0.2,-0.09,0.02,-0.08,-0.29,-0.02,0.06,-0.08,-0.29,0.33,-0.1,0.19,0.23,0.19,-0.16,-0.06,-0.17,-0.16,0.01,0.16,-0.05,-0.11,-0.04,-0.03,0.05,0.04
1565,-16.53954,174.0,-19.937826,prod4,-3.4,10.74,3.89,-1.15,0.28,-0.04,-0.09,-0.68,0.76,-0.64,-0.86,0.57,0.43,-0.71,-0.16,-0.11,-0.65,0.11,0.02,0.13,-0.23,0.49,0.02,-0.16,-0.28,-0.07,-0.1,-0.25,-0.28,0.27,0.18,0.14,0.1,-0.1,-0.12,-0.17,0.2,-0.19,-0.06,0.15,0.09,0.23,-0.02,0.04,-0.0,-0.01
1566,-16.780396,174.0,-20.730185,prod4,-3.95,11.04,3.54,-1.04,0.04,-0.66,-0.08,-0.6,0.42,-0.61,-0.61,0.5,0.46,-0.96,0.11,0.06,-0.85,-0.44,0.33,-0.14,-0.15,0.28,-0.13,-0.34,-0.45,-0.08,0.19,-0.17,-0.26,-0.05,0.1,0.07,-0.18,-0.12,-0.47,-0.12,0.09,0.04,-0.09,0.17,0.04,0.1,0.11,-0.16,0.06,0.03
1567,-17.063543,174.0,-20.258053,prod4,-3.19,8.78,3.72,-0.99,0.19,0.15,-0.18,-0.13,0.35,-0.22,-0.49,0.4,0.17,-1.32,0.24,0.24,-0.34,-0.32,-0.35,0.51,-0.05,0.05,0.01,0.04,-0.37,-0.11,0.04,-0.23,-0.47,0.5,-0.17,-0.09,-0.12,0.21,-0.0,0.12,-0.34,0.04,0.1,0.02,-0.05,-0.03,0.05,-0.17,0.04,0.03
1568,-17.575636,174.0,-21.159819,prod4,-3.58,10.62,4.09,-1.05,0.24,0.25,-0.21,-0.66,0.47,-0.34,-0.47,0.3,0.36,-0.37,0.45,0.02,-1.3,0.13,-0.54,0.48,0.34,0.55,-0.05,-0.11,-0.49,-0.14,0.25,0.05,-0.06,0.39,-0.06,0.04,0.06,0.04,-0.33,-0.15,0.3,-0.28,-0.01,0.09,0.05,0.01,-0.27,0.01,0.16,-0.01
1569,-17.464088,174.0,-21.326069,prod4,-3.86,9.14,3.79,-1.07,0.49,0.14,-0.37,-1.01,0.49,-0.19,-0.37,0.58,0.92,-0.3,0.02,0.5,-0.86,-0.25,-0.15,0.37,0.28,0.37,-0.17,-0.02,-0.94,-0.11,0.21,0.31,-0.11,0.46,-0.36,0.15,0.09,0.18,-0.21,0.19,0.2,-0.05,0.16,0.36,-0.07,0.03,-0.43,0.04,0.22,-0.04
1570,-17.668339,174.0,-22.115143,prod4,-4.45,10.13,3.79,-1.22,0.32,-0.19,-0.09,-0.44,0.57,-0.78,-0.64,0.38,0.55,-0.99,0.75,0.34,-0.79,-0.53,-0.32,0.65,0.39,0.21,0.15,0.04,-0.38,-0.27,-0.23,0.21,0.04,0.52,-0.11,-0.24,-0.06,0.48,-0.25,0.08,-0.04,0.22,0.13,0.2,-0.09,-0.07,-0.03,-0.11,-0.01,-0.09
1571,-17.970173,174.0,-21.160381,prod4,-3.19,10.28,4.41,-1.07,0.13,-0.25,-0.05,-0.44,0.49,-0.45,-0.42,0.69,0.19,-0.89,-0.02,0.45,-0.64,-0.14,-0.07,0.74,-0.01,-0.11,-0.29,0.11,-0.44,-0.14,0.08,-0.17,-0.13,0.03,-0.04,0.05,0.32,-0.02,-0.21,-0.14,0.12,-0.11,-0.02,0.27,-0.04,0.14,-0.01,-0.21,0.03,-0.06
1572,-17.258888,174.0,-21.205332,prod4,-3.95,9.95,3.75,-1.03,0.11,-0.32,-0.06,-0.43,0.76,-0.59,-0.64,0.68,0.82,-1.09,0.42,0.06,-0.58,-0.42,0.46,0.08,0.07,-0.09,-0.11,-0.18,-0.38,-0.35,-0.21,0.05,-0.33,0.09,-0.25,-0.25,-0.12,-0.26,-0.27,-0.11,0.12,-0.08,-0.06,0.06,-0.1,0.05,-0.02,0.02,0.11,0.02
1573,-18.047379,174.0,-21.476477,prod4,-3.43,9.94,3.93,-0.99,0.3,0.09,-0.06,-0.46,0.67,-0.53,-0.83,0.18,0.42,-0.83,0.38,-0.07,-0.97,-0.53,0.24,0.04,0.38,0.52,0.11,-0.02,-0.24,-0.24,0.09,-0.14,-0.26,0.21,0.06,0.05,0.12,-0.14,0.01,-0.14,-0.02,0.14,0.09,0.08,-0.07,-0.1,0.08,-0.02,0.03,0.06
1574,-17.613958,174.0,-21.314142,prod4,-3.7,9.65,3.94,-1.05,0.27,-0.15,0.01,-0.4,0.19,-0.45,-0.81,0.63,0.17,-1.14,0.44,0.74,-0.92,-0.16,-0.25,0.21,0.29,0.37,0.2,-0.06,0.06,0.04,-0.31,-0.17,0.42,0.62,-0.23,-0.04,0.24,0.02,-0.04,-0.01,-0.04,0.02,-0.09,-0.17,0.26,-0.1,0.17,0.07,0.04,0.02
1575,-17.857222,174.0,-22.05436,prod4,-4.2,10.65,4.02,-0.95,0.4,-0.37,0.02,-0.89,0.23,0.0,-0.19,0.33,-0.11,-0.92,0.24,0.56,-0.24,-0.65,0.07,0.22,0.46,0.51,0.01,-0.14,0.44,-0.24,-0.36,-0.14,0.49,-0.07,-0.25,0.13,-0.19,-0.18,-0.24,-0.22,-0.02,0.01,-0.15,0.09,0.26,0.13,-0.19,-0.2,0.18,-0.18
1576,-18.027567,134.0,-37.282654,prod4,-19.26,11.06,3.76,-1.11,0.46,-0.53,0.11,-0.75,0.51,-0.04,-0.51,0.24,0.13,-0.71,0.12,0.36,-0.74,-0.69,0.16,0.14,0.2,0.54,0.78,-0.29,-0.34,-0.2,0.21,-0.13,0.28,-0.05,-0.15,0.02,-0.02,0.0,-0.27,0.25,0.13,0.01,-0.04,-0.2,0.19,-0.03,0.05,-0.09,0.06,-0.04
1577,-17.696829,134.0,-36.52884,prod4,-18.83,9.86,4.1,-1.07,0.29,0.12,-0.54,-0.64,0.8,-0.39,-0.61,0.32,0.25,-0.81,0.03,0.79,-1.19,-0.33,-0.23,0.21,0.2,1.05,0.3,-0.1,-0.2,-0.17,-0.19,0.0,0.09,0.09,0.06,0.0,0.05,0.06,-0.23,0.37,-0.01,0.05,-0.1,0.08,0.06,0.28,-0.21,-0.06,0.11,-0.07
1578,-17.673038,134.0,-33.13754,prod4,-15.46,10.73,3.79,-1.04,0.3,-0.22,0.02,-0.62,0.41,-0.24,-0.77,0.1,0.17,-1.35,0.81,0.74,-1.13,-0.43,0.04,-0.12,0.75,0.66,0.19,0.29,-0.24,-0.55,0.44,-0.04,0.21,0.23,0.12,0.07,-0.09,-0.07,-0.18,0.1,0.15,0.08,-0.08,0.34,0.09,0.09,0.02,-0.08,0.07,-0.02
1579,-17.726461,134.0,-27.009762,prod4,-9.28,9.76,3.99,-0.99,0.41,0.05,-0.29,-0.79,0.52,-0.56,-0.61,0.43,0.53,-0.55,0.27,0.32,-1.26,-1.05,0.68,0.31,-0.25,0.35,0.4,0.14,-0.22,-0.32,0.15,-0.36,-0.07,0.2,-0.11,0.25,-0.2,-0.07,0.01,0.08,-0.01,-0.03,-0.21,0.17,0.08,0.08,-0.13,0.07,0.08,-0.06
1580,-17.740015,134.0,-26.392218,prod4,-8.65,10.6,3.99,-1.04,0.26,0.06,-0.22,-0.59,0.83,-0.86,-0.46,0.38,0.31,-0.62,0.15,0.15,-0.67,-0.73,0.55,0.54,-0.14,0.27,0.23,-0.28,0.01,-0.34,0.11,0.18,0.08,-0.16,0.06,0.24,-0.32,-0.09,-0.18,0.02,0.06,0.07,-0.24,0.0,0.16,0.19,0.0,-0.03,0.12,-0.06
1581,-17.428005,134.0,-25.947735,prod4,-8.52,9.58,3.53,-1.05,0.35,0.22,-0.66,-0.81,0.53,-0.7,-0.18,0.4,0.38,-0.84,0.36,0.51,-0.67,-0.43,0.18,0.45,-0.27,0.38,-0.22,-0.42,-0.6,-0.3,0.24,0.32,-0.19,0.34,-0.08,-0.01,-0.09,-0.15,-0.16,0.18,-0.04,0.09,0.1,0.22,-0.09,0.0,0.2,-0.13,0.06,0.0
1582,-17.494616,134.0,-30.235151,prod4,-12.74,9.98,3.95,-1.03,0.6,0.31,-0.36,-0.54,0.55,-0.59,-0.5,0.1,0.52,-0.84,0.32,0.44,-0.58,-0.25,-0.39,0.36,0.11,0.64,-0.07,-0.55,-0.34,-0.13,0.03,-0.07,-0.53,-0.13,-0.1,-0.08,0.13,0.1,0.14,-0.05,0.27,-0.26,0.13,0.14,-0.21,-0.02,-0.09,0.17,0.07,-0.07
1583,-17.269989,134.0,-28.175474,prod4,-10.91,10.04,4.26,-1.03,0.38,0.21,-0.22,-0.77,0.76,-0.55,-0.43,0.14,0.32,-0.93,-0.02,0.35,-1.14,-0.41,-0.14,0.44,0.06,1.06,0.47,-0.07,-0.73,-0.23,-0.21,-0.23,0.33,0.36,-0.15,-0.37,0.04,0.05,0.13,0.07,0.21,0.25,-0.28,0.05,0.11,0.51,-0.07,-0.1,0.06,-0.0
1584,-17.822416,134.0,-30.724024,prod4,-12.9,10.54,3.85,-1.05,0.31,-0.02,-0.23,-0.58,0.57,-0.75,-0.65,0.13,0.62,-1.28,0.7,0.41,-1.46,-0.51,0.19,0.19,0.2,0.76,-0.0,-0.06,-0.43,-0.35,0.04,-0.12,-0.08,0.26,0.17,-0.02,-0.12,-0.4,-0.06,0.09,0.22,-0.25,-0.03,0.17,0.1,0.17,0.01,0.11,0.01,-0.02
1585,-17.42058,134.0,-31.862095,prod4,-14.44,11.14,3.61,-1.2,0.15,-0.34,-0.37,-0.69,0.34,-0.59,-0.18,0.26,0.54,-0.88,0.59,0.42,-1.36,-0.41,-0.16,0.19,-0.24,1.03,0.17,0.3,0.12,-0.3,0.26,-0.4,-0.03,0.5,0.04,0.17,0.1,-0.25,-0.27,-0.14,-0.0,-0.25,-0.16,0.31,-0.06,0.11,0.13,-0.08,0.06,0.02
1586,-17.913797,134.0,-34.73947,prod4,-16.83,10.3,3.38,-1.08,0.57,0.16,-0.43,-0.54,0.57,-0.87,-0.28,0.63,0.5,-0.85,0.51,0.57,-1.39,-0.25,-0.4,-0.21,0.37,0.86,0.05,-0.63,-0.2,-0.34,0.04,0.05,-0.15,0.25,-0.06,0.11,-0.39,-0.31,-0.18,0.18,0.01,0.18,-0.03,0.11,0.21,0.09,0.1,-0.11,0.11,-0.09
1587,-18.492872,134.0,-31.454466,prod4,-12.96,10.23,4.42,-1.15,0.48,-0.11,-0.28,-0.97,1.04,-1.2,-1.09,0.32,0.47,-0.09,-0.13,0.14,-0.56,-0.78,0.6,0.28,0.29,-0.31,-0.13,-0.09,-0.16,-0.25,-0.48,0.12,0.14,0.1,0.06,-0.28,0.51,-0.21,0.25,-0.04,0.37,0.02,-0.08,-0.11,0.05,-0.07,-0.07,-0.06,-0.05,-0.13
1588,-18.897543,174.0,-22.647745,prod4,-3.75,9.96,4.0,-1.08,0.62,-0.09,-0.15,-1.07,0.89,-0.51,-0.76,0.38,0.33,-0.8,-0.02,-0.03,-1.47,-0.6,0.05,0.46,-0.45,0.12,0.14,0.08,-0.3,-0.08,0.17,-0.17,-0.03,-0.19,-0.13,0.13,-0.06,0.48,-0.05,0.07,-0.2,0.08,0.18,-0.26,0.14,-0.1,-0.03,-0.12,0.01,0.07
1589,-18.705038,174.0,-21.694134,prod4,-2.99,10.27,3.43,-0.92,0.53,0.01,-0.03,-1.19,0.66,-0.24,-0.58,0.13,0.33,-0.62,0.91,0.14,-1.11,-0.76,0.22,-0.06,-0.08,0.39,0.08,-0.02,-0.06,-0.39,-0.14,-0.35,-0.12,0.03,-0.05,0.02,-0.14,0.07,-0.12,0.16,-0.04,-0.16,-0.03,-0.34,0.33,0.0,0.17,-0.08,0.1,-0.01
1590,-19.455273,174.0,-23.096167,prod4,-3.64,10.38,4.07,-1.06,0.5,0.06,-0.14,-0.66,0.77,-0.71,-0.88,0.18,0.58,-0.44,-0.01,0.38,-0.78,-0.09,0.19,0.41,-0.03,0.29,0.41,-0.41,0.0,-0.28,-0.05,-0.25,-0.22,-0.03,0.05,0.38,0.18,0.2,-0.22,-0.18,-0.0,0.17,-0.07,0.08,0.01,0.17,0.02,0.03,0.1,-0.07
1591,-19.381775,134.0,-32.921036,prod4,-13.54,9.65,4.04,-1.06,0.47,-0.01,-0.3,-0.72,0.72,-0.51,-0.14,0.28,0.59,-0.52,0.46,0.43,-0.83,-0.02,-0.16,0.67,0.37,0.38,0.02,0.13,-0.17,-0.41,-0.19,0.08,-0.3,0.37,-0.01,0.4,0.06,-0.05,-0.17,0.26,0.21,0.13,0.03,0.15,0.05,-0.04,0.05,0.04,0.07,-0.0
1592,-18.779804,134.0,-32.069656,prod4,-13.29,10.07,3.68,-1.01,0.26,0.01,-0.21,-0.79,0.79,-0.22,-0.63,0.21,0.69,-0.69,0.85,0.81,-1.36,-0.41,0.09,0.11,0.34,0.33,0.27,0.12,-0.66,-0.56,-0.38,-0.38,-0.25,0.05,-0.1,-0.06,0.22,0.6,0.04,-0.12,0.16,0.04,0.15,0.1,-0.12,0.18,0.09,-0.06,0.23,-0.1
1593,-18.7833,174.0,-22.458576,prod4,-3.68,10.26,3.88,-1.02,0.26,0.25,-0.18,-0.83,0.46,-1.03,-0.76,0.24,0.2,-0.86,0.47,0.38,-0.98,-0.67,-0.0,0.19,0.56,0.43,0.04,0.3,-0.32,-0.15,0.15,-0.56,0.28,0.35,-0.02,0.27,0.15,0.2,0.11,-0.26,0.05,-0.03,-0.05,-0.03,-0.12,-0.06,0.05,-0.18,0.01,0.0
1594,-18.95584,174.0,-22.363256,prod4,-3.41,11.71,3.99,-1.14,0.4,-0.16,-0.17,-1.02,0.56,-0.75,-0.6,0.39,0.39,-0.59,0.83,0.27,-0.93,-0.4,-0.31,0.46,0.71,0.8,0.05,-0.13,-0.14,-0.47,-0.12,-0.4,-0.12,0.26,0.3,0.19,0.08,0.11,-0.39,-0.34,0.07,-0.11,-0.08,0.06,0.13,0.06,-0.11,-0.11,0.06,-0.01
1595,-19.306,174.0,-22.458515,prod4,-3.15,11.26,4.0,-1.09,0.22,-0.06,-0.22,-0.64,1.16,-0.42,-0.59,-0.0,0.24,-0.66,0.83,0.14,-0.93,-0.39,-0.02,0.34,0.54,0.61,0.47,0.46,-0.4,-0.52,-0.03,-0.26,0.19,0.21,0.04,0.25,0.23,0.23,-0.47,0.08,0.29,-0.02,0.16,-0.2,-0.01,-0.01,0.14,-0.02,-0.05,-0.01
1596,-19.06428,134.0,-37.56564,prod4,-18.5,10.65,4.12,-1.1,0.35,0.01,-0.38,-0.81,0.24,-0.62,-0.55,0.08,0.48,-0.95,0.3,0.41,-0.87,-0.16,-0.5,0.61,0.47,0.75,0.0,-0.22,-0.16,-0.25,0.29,0.05,0.27,-0.08,-0.2,0.24,0.24,-0.27,-0.05,-0.12,0.31,0.03,0.11,-0.04,0.15,-0.08,0.02,-0.03,0.17,-0.02
1597,-19.000908,174.0,-22.478436,prod4,-3.48,10.02,3.7,-1.19,0.44,0.03,-0.26,-0.92,0.83,-0.77,-0.44,0.2,0.83,-0.33,0.42,0.33,-0.71,-0.0,-0.07,0.3,-0.05,0.81,0.44,-0.06,0.12,-0.11,0.23,0.03,-0.23,0.5,-0.08,0.08,-0.03,0.21,-0.04,0.18,-0.06,-0.07,0.24,0.1,0.14,0.06,0.01,0.05,0.12,-0.06
1598,-18.9006,174.0,-22.301401,prod4,-3.4,9.93,3.87,-1.11,0.34,-0.19,-0.4,-0.71,0.45,-0.42,0.1,0.37,0.85,-0.25,-0.26,0.47,-0.6,-0.46,-0.41,0.77,-0.01,0.86,-0.06,-0.14,-0.5,-0.49,0.01,-0.03,-0.32,0.41,-0.06,0.13,-0.05,-0.25,0.01,0.08,0.2,0.03,-0.02,0.15,-0.06,-0.04,0.01,-0.02,0.17,-0.02
1599,-19.415348,174.0,-22.235401,prod4,-2.82,9.79,3.92,-1.03,0.54,-0.07,-0.2,-1.17,0.85,-0.48,-0.46,0.08,0.95,-0.83,0.41,0.01,-0.81,-0.18,-0.35,0.57,0.15,0.62,-0.21,-0.21,-0.24,-0.12,0.03,0.07,0.21,-0.04,-0.01,0.04,-0.0,-0.15,0.03,0.21,-0.18,-0.11,-0.07,0.07,0.18,-0.01,0.01,-0.1,0.17,-0.03
1600,-18.879845,174.0,-21.97132,prod5,-3.09,9.35,3.89,-1.06,0.28,0.34,-0.25,-0.7,0.93,-0.58,-0.26,0.6,0.76,-0.78,-0.01,0.41,-0.98,0.09,-0.21,0.65,-0.24,0.28,-0.03,-0.15,-0.29,-0.2,-0.05,-0.33,-0.49,0.32,0.23,0.53,0.31,0.01,0.03,0.27,0.3,-0.1,0.01,-0.12,-0.05,0.08,-0.08,0.2,0.14,-0.08
1601,-19.178942,174.0,-22.524403,prod5,-3.35,10.44,3.54,-1.04,0.44,-0.27,-0.26,-0.42,0.74,-0.41,-0.64,0.38,0.88,-1.12,0.06,0.36,-0.89,-0.56,-0.1,-0.06,0.23,0.5,0.07,0.08,-0.71,-0.03,-0.05,-0.36,0.0,0.51,0.11,0.46,0.21,0.38,-0.21,-0.07,0.19,0.06,0.11,-0.1,0.14,0.03,-0.03,-0.01,0.13,-0.0
1602,-18.491213,174.0,-22.110699,prod5,-3.62,9.65,3.49,-1.02,0.62,0.25,-0.03,-0.41,0.62,-0.41,-0.54,0.57,0.83,-1.38,0.05,0.36,-1.19,-0.34,-0.13,-0.16,-0.17,0.2,0.08,0.49,-0.56,-0.3,-0.09,-0.59,0.03,0.53,0.07,0.21,0.03,0.21,0.06,-0.0,-0.14,0.05,0.2,-0.08,0.31,0.17,0.05,-0.17,0.09,-0.09
1603,-17.89873,174.0,-21.68486,prod5,-3.79,10.24,3.86,-1.04,0.39,-0.16,-0.21,-0.25,0.35,-0.18,0.26,0.72,0.44,-1.1,0.57,0.48,-0.57,-0.17,0.16,0.14,0.15,0.73,0.29,0.27,-0.4,-0.04,-0.04,-0.4,-0.15,0.4,-0.19,0.12,-0.09,0.22,-0.12,-0.25,0.06,-0.1,-0.13,-0.14,0.04,-0.19,-0.12,0.04,-0.01,0.02
1604,-19.036076,174.0,-22.68789,prod5,-3.65,9.93,4.05,-1.1,0.56,0.03,-0.14,-0.4,0.71,-0.26,-0.73,0.7,0.57,-0.42,-0.22,0.26,-1.01,-0.39,0.15,-0.1,0.15,0.58,-0.02,-0.3,-0.03,0.06,-0.11,-0.02,-0.3,0.23,-0.06,-0.11,0.23,-0.05,-0.12,0.21,0.05,0.1,0.08,0.13,0.24,-0.03,0.13,-0.07,0.08,0.01
1605,-18.283842,174.0,-21.495924,prod5,-3.21,9.16,3.47,-1.0,0.28,-0.03,-0.07,-0.58,0.58,-0.07,-0.63,0.18,0.38,-1.37,-0.24,0.16,-0.61,0.03,0.12,-0.15,0.25,0.18,-0.03,-0.08,-0.06,-0.19,0.47,-0.1,-0.19,0.29,-0.1,0.43,0.13,-0.32,0.09,0.16,-0.29,-0.02,0.28,0.23,0.15,0.09,0.05,-0.08,0.1,0.07
1606,-19.228573,174.0,-22.865387,prod5,-3.64,10.2,3.87,-1.08,0.56,-0.2,-0.08,-0.2,0.58,-0.48,-0.75,0.63,0.56,-1.03,0.4,0.53,-0.64,-0.56,0.18,0.29,-0.15,0.4,0.3,-0.29,-0.32,-0.36,-0.1,0.07,-0.24,0.19,0.06,0.16,0.11,-0.12,-0.17,0.05,0.11,0.01,-0.12,-0.02,-0.04,-0.13,-0.06,-0.0,0.11,0.03
1607,-19.138834,174.0,-22.346376,prod5,-3.21,9.86,3.55,-1.07,0.43,0.12,-0.19,-0.37,0.48,-0.54,-0.26,0.89,0.53,-0.56,0.64,0.17,-0.62,-0.01,-0.21,0.41,0.18,0.33,0.2,-0.41,-0.29,-0.27,-0.01,-0.3,-0.61,0.41,-0.13,0.5,0.1,0.25,-0.07,-0.1,-0.02,-0.16,0.05,0.13,-0.08,-0.04,0.01,0.12,0.15,-0.03
1608,-19.4398,174.0,-23.090136,prod5,-3.65,9.67,3.81,-1.0,0.16,-0.25,-0.07,-0.14,0.51,-0.58,-0.7,0.76,0.17,-1.09,0.71,0.02,-0.76,-0.12,-0.3,0.21,0.28,0.17,0.13,-0.35,0.12,0.13,0.18,-0.19,-0.28,0.43,-0.06,0.07,-0.2,0.23,0.07,0.07,-0.01,0.11,-0.14,-0.01,-0.01,-0.11,0.15,-0.15,0.11,0.01
1609,-18.968168,174.0,-22.509706,prod5,-3.54,10.76,4.48,-1.1,0.09,-0.63,-0.17,-0.07,0.75,-0.49,-0.89,0.69,0.31,-1.16,0.52,0.19,-0.29,-0.15,0.16,0.47,0.17,0.28,0.28,0.12,0.0,-0.22,-0.04,-0.6,-0.24,0.21,0.15,0.16,0.31,0.17,-0.08,-0.15,0.08,-0.15,-0.2,0.05,0.09,0.07,-0.1,0.07,-0.04,-0.03
1610,-19.556808,174.0,-22.903778,prod5,-3.35,10.1,4.68,-1.04,0.45,-0.3,-0.26,-0.36,0.59,-0.09,-1.18,0.49,0.26,-0.93,-0.28,0.48,-0.75,0.01,-0.19,0.72,0.3,0.57,-0.09,0.04,-0.46,0.05,-0.09,-0.56,-0.31,0.33,0.2,0.21,0.19,0.38,0.01,-0.18,0.08,-0.27,0.01,-0.06,-0.14,-0.18,-0.09,0.02,-0.03,0.05
1611,-19.041525,174.0,-22.359793,prod5,-3.32,10.11,3.55,-1.15,0.44,-0.24,0.05,-0.27,0.54,-0.56,-1.34,0.29,0.99,-1.54,-0.63,0.65,-0.51,-0.52,0.05,-0.25,-0.02,0.19,0.05,0.1,-0.62,0.05,-0.54,-0.58,-0.49,-0.12,0.08,0.47,0.29,0.1,-0.15,-0.26,-0.13,-0.11,0.01,-0.12,0.28,0.06,-0.27,0.11,-0.02,-0.0
1612,-18.564386,174.0,-22.248201,prod5,-3.68,10.29,3.6,-1.09,0.07,0.09,0.08,-0.44,0.44,-0.34,-1.16,0.47,0.32,-1.11,0.39,0.11,-1.02,0.03,0.04,-0.26,0.12,0.6,-0.05,-0.26,0.33,0.26,0.13,-0.05,0.28,0.31,0.11,-0.27,-0.27,0.02,-0.14,-0.09,-0.21,0.01,0.05,-0.32,0.24,0.1,0.01,-0.08,0.02,0.02
1613,-19.07366,174.0,-22.318188,prod5,-3.24,10.84,4.06,-1.09,0.48,-0.4,0.22,-0.08,0.52,-0.52,-0.79,0.87,0.34,-1.04,0.14,0.1,-0.76,-0.04,0.24,-0.3,0.07,0.4,0.0,-0.11,0.07,0.01,0.04,-0.29,0.18,0.15,0.14,-0.09,0.16,-0.23,-0.1,-0.14,0.1,-0.09,-0.08,0.04,-0.07,0.05,0.05,-0.08,-0.07,-0.04
1614,-18.813826,174.0,-22.37131,prod5,-3.56,10.09,4.1,-1.03,0.31,-0.55,0.17,0.1,0.49,-0.44,-0.79,0.53,0.71,-1.43,-0.36,0.3,-0.2,0.0,-0.27,0.17,0.72,0.57,-0.38,0.07,-0.44,-0.41,-0.0,0.04,0.17,0.54,0.11,-0.11,-0.04,0.01,-0.06,-0.07,0.06,0.07,-0.11,0.24,-0.03,0.18,-0.03,-0.08,0.08,0.09
1615,-18.833746,174.0,-22.728308,prod5,-3.89,9.6,3.69,-1.0,0.23,-0.25,0.03,-0.1,0.38,-0.53,-0.76,0.89,0.6,-0.95,0.67,0.19,-0.63,-0.19,-0.56,0.09,0.22,0.38,0.24,-0.05,-0.17,0.38,0.13,-0.1,-0.0,0.42,-0.01,0.12,-0.11,0.22,-0.16,0.08,-0.09,0.07,0.01,0.04,-0.1,0.04,-0.05,-0.15,0.05,0.02
1616,-19.93947,174.0,-23.553246,prod5,-3.61,9.75,4.07,-0.96,0.25,-0.08,-0.2,-0.45,0.45,-0.43,-0.92,0.8,0.28,-1.46,0.47,-0.35,-0.86,-0.27,-0.31,0.25,0.22,0.1,-0.04,-0.0,-0.4,0.11,0.37,-0.24,-0.05,-0.03,0.06,0.13,0.06,0.36,-0.17,0.12,-0.2,-0.17,0.09,0.18,0.15,-0.2,-0.03,0.08,0.06,0.03
