Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
8163,-19.34277,57.0,-21.836782,prod21,-2.49,9.77,3.7,-1.06,1.1,1.8,0.37,-0.39,0.6,0.27,-0.11,-0.01,0.26,0.13,0.26,0.56,-0.11,-0.37,1.09,-0.25,0.65,0.12,0.07,0.47,-0.12,-0.14,0.14,-0.03,0.17,0.07,-0.21,-0.17,-0.54,-0.08,-0.25,0.21,-0.13,-0.23,-0.08,-0.04,-0.01,0.16,0.07,-0.06,0.03,-0.03
8164,-19.10078,57.0,-20.942669,prod21,-1.84,10.69,3.55,-1.14,1.24,1.32,-0.09,-0.12,0.22,0.68,-0.06,-0.07,0.07,0.66,0.63,0.07,-0.63,0.19,0.71,-0.67,0.22,0.6,0.46,0.07,-0.11,-0.42,0.31,-0.16,0.09,-0.42,-0.1,0.09,-0.34,-0.1,0.15,0.15,-0.09,0.03,0.16,0.13,0.02,0.15,0.03,-0.17,0.03,0.03
8165,-18.900995,57.0,-20.910315,prod21,-2.01,10.1,3.62,-1.06,1.28,1.78,0.34,-0.16,0.35,0.3,-0.41,0.04,0.12,0.44,0.19,-0.23,-0.59,0.12,0.88,-0.49,0.45,0.19,0.25,-0.17,-0.14,-0.36,-0.32,-0.07,-0.34,-0.05,0.11,0.21,-0.04,0.04,-0.06,0.05,0.14,0.01,-0.05,0.1,0.05,0.02,-0.02,0.18,0.03,-0.11
8166,-18.68927,57.0,-20.261797,prod21,-1.57,10.49,3.73,-1.09,0.8,1.52,-0.02,-0.43,0.46,0.22,-0.36,0.17,0.33,0.36,0.1,-0.28,0.08,0.02,0.25,0.11,0.53,-0.08,0.02,-0.24,0.01,0.06,0.26,-0.04,-0.13,-0.35,-0.25,0.1,-0.06,0.42,-0.12,-0.16,0.06,0.05,0.0,0.11,0.11,0.15,0.26,-0.07,0.04,-0.0
8167,-19.168686,57.0,-22.867569,prod21,-3.7,10.24,3.93,-1.04,0.83,1.29,0.4,0.3,0.23,0.41,-0.9,0.36,-0.15,-0.32,0.25,-0.19,0.19,0.02,0.48,-0.28,0.51,-0.01,-0.16,0.21,-0.14,0.03,0.44,-0.42,0.06,0.05,-0.32,0.09,-0.21,0.38,0.03,-0.09,0.07,-0.03,0.08,0.1,0.13,0.08,0.09,-0.15,0.01,-0.04
8168,-18.665882,57.0,-22.230984,prod21,-3.57,10.27,3.71,-1.15,1.04,1.63,0.14,0.01,0.49,0.81,-0.19,0.52,0.48,0.58,0.12,0.07,-0.7,-0.38,0.13,-0.29,0.28,0.52,-0.08,-0.13,-0.09,0.09,0.1,0.06,0.42,-0.34,-0.0,-0.23,-0.05,-0.2,-0.22,0.28,-0.14,-0.15,0.08,-0.13,-0.17,-0.11,0.02,-0.06,0.02,0.02
8169,-19.307018,57.0,-22.270445,prod21,-2.96,10.85,3.59,-1.19,1.4,1.44,0.17,0.12,0.06,0.24,-0.13,0.52,-0.18,0.56,0.58,-0.3,-0.13,0.13,0.37,-0.25,0.36,-0.1,0.16,-0.08,-0.15,-0.1,0.27,-0.1,0.09,-0.05,-0.17,0.23,-0.47,0.03,-0.12,-0.03,-0.07,-0.31,0.23,-0.08,0.15,-0.07,0.02,0.13,0.08,-0.15
8170,-19.296965,57.0,-22.615263,prod21,-3.32,10.07,3.88,-1.09,0.88,1.0,0.38,0.06,0.33,-0.06,-0.5,0.38,0.05,0.14,0.39,-0.01,-0.26,0.38,0.49,-0.31,0.81,0.09,0.11,0.04,0.19,-0.15,-0.14,-0.12,-0.07,0.14,-0.12,0.18,-0.04,0.14,-0.09,-0.15,0.09,0.44,-0.02,-0.04,-0.03,0.01,0.12,-0.07,-0.02,-0.13
8171,-18.936846,57.0,-21.46813,prod21,-2.53,9.83,4.4,-1.04,0.71,1.15,0.05,-0.15,0.37,-0.17,-0.64,0.39,-0.17,-0.0,0.19,-0.2,-0.57,0.23,0.0,0.01,0.68,0.4,0.31,0.38,-0.52,0.06,-0.03,-0.09,0.17,-0.27,-0.59,-0.18,-0.17,0.23,-0.41,0.1,0.02,-0.02,0.11,0.12,-0.1,0.09,0.03,-0.05,0.03,0.03
8172,-19.20517,57.0,-21.343397,prod21,-2.14,9.4,3.68,-1.01,0.98,1.71,0.37,-0.36,0.24,-0.17,-0.52,0.23,0.04,-0.09,0.05,-0.06,-0.44,-0.23,0.4,-0.21,0.67,0.02,-0.0,0.02,-0.28,0.07,0.11,-0.31,0.07,0.05,-0.41,0.15,0.29,0.25,-0.13,-0.04,-0.19,-0.16,-0.14,0.02,-0.16,-0.04,0.05,-0.06,0.01,0.02
8173,-18.67277,57.0,-21.334324,prod21,-2.66,10.84,3.69,-1.09,0.93,1.25,0.46,0.26,0.64,0.35,-1.03,-0.03,0.39,-0.22,0.97,-0.71,-0.29,0.36,0.46,-0.25,0.31,0.62,0.19,0.0,-0.05,-0.04,0.04,0.02,0.18,-0.24,-0.04,-0.03,-0.32,0.53,-0.24,-0.03,-0.09,0.18,-0.18,-0.02,0.02,0.16,0.07,-0.14,-0.15,0.01
8174,-18.701836,57.0,-20.650219,prod21,-1.95,9.3,4.07,-0.98,0.82,1.25,0.07,-0.12,0.18,-0.39,-0.65,-0.26,0.65,0.28,0.04,-0.06,-0.65,0.06,0.83,-0.04,0.7,0.78,0.22,0.08,0.19,0.02,-0.3,0.41,-0.26,-0.09,-0.42,0.07,-0.08,0.05,0.06,-0.07,-0.01,-0.09,-0.3,0.15,0.12,0.13,-0.15,0.01,0.01,-0.01
8175,-19.035675,57.0,-22.01227,prod21,-2.98,10.12,3.68,-1.08,0.9,1.28,-0.35,-0.33,0.15,0.16,-0.53,0.12,-0.03,0.21,0.64,-0.62,-0.66,0.21,0.26,-0.23,0.9,0.14,-0.19,0.07,-0.26,0.36,0.06,0.09,0.07,-0.2,-0.44,0.29,-0.05,0.25,-0.23,-0.09,0.01,0.11,0.01,-0.09,0.07,-0.18,0.18,-0.08,-0.0,-0.11
8176,-18.902275,57.0,-22.174776,prod21,-3.27,10.03,3.5,-1.01,1.37,1.69,0.66,0.01,0.56,0.37,-0.49,0.31,-0.04,0.34,0.36,0.11,-0.01,0.24,0.41,-0.62,0.46,-0.28,0.05,0.29,-0.12,-0.06,-0.03,0.18,-0.05,0.06,-0.02,0.27,-0.17,0.31,-0.24,-0.04,0.03,-0.23,0.1,-0.18,0.26,0.02,-0.03,0.27,-0.04,-0.07
8177,-18.68143,57.0,-22.06261,prod21,-3.38,10.44,3.77,-1.09,1.22,1.21,0.75,0.46,0.05,1.07,-0.34,0.89,0.29,0.31,0.08,-0.03,0.15,-0.55,0.57,-0.11,0.46,0.07,-0.26,0.0,-0.4,0.12,0.12,-0.14,0.26,0.01,0.04,0.29,-0.03,-0.07,-0.21,0.0,0.13,0.05,0.17,-0.24,0.0,-0.17,-0.01,0.11,-0.09,0.01
8178,-19.045473,57.0,-22.18552,prod21,-3.14,9.13,4.02,-1.0,1.02,1.64,1.03,-0.29,0.35,0.13,-0.63,0.4,0.01,0.16,-0.41,0.25,0.07,-0.11,-0.07,0.04,0.84,-0.02,-0.24,0.15,-0.31,0.17,0.12,-0.07,0.0,-0.0,-0.14,0.18,0.08,0.01,0.06,0.06,0.04,0.07,0.17,0.1,0.01,-0.01,0.06,-0.05,0.09,-0.09
8179,-18.940008,57.0,-21.86721,prod21,-2.93,9.49,3.53,-0.95,0.76,1.22,0.9,0.34,0.39,0.58,-0.7,0.41,0.4,-0.42,-0.71,0.23,-1.24,-0.53,0.48,-0.54,1.1,0.45,0.21,0.46,-0.61,-0.46,-0.29,-0.17,0.04,0.4,0.07,0.24,-0.41,-0.02,0.02,-0.05,-0.02,0.15,-0.02,-0.03,0.04,-0.09,0.04,-0.11,0.12,-0.02
8180,-19.76984,57.0,-21.321615,prod21,-1.55,10.2,3.88,-0.96,1.05,1.83,0.69,0.17,0.82,0.67,-0.55,0.19,0.06,-0.25,-0.7,0.14,-0.29,0.42,0.49,-0.89,0.73,0.04,0.22,0.24,-0.21,-0.06,0.0,0.02,0.29,-0.18,-0.02,-0.08,0.18,0.38,-0.29,-0.08,0.11,0.14,0.03,-0.13,0.14,-0.01,0.2,-0.11,-0.07,0.13
8181,-20.05807,57.0,-21.638935,prod21,-1.58,10.62,3.85,-0.94,0.79,1.52,0.21,-0.0,0.42,0.6,0.18,-0.19,-0.16,-0.44,-0.5,-0.5,0.27,0.76,-0.14,-0.09,0.66,-0.17,0.35,-0.2,-0.12,-0.09,0.13,0.2,0.09,-0.39,-0.09,0.07,0.19,0.29,-0.5,0.0,0.36,0.09,-0.01,-0.05,-0.03,0.02,0.22,-0.1,-0.0,0.06
8182,-19.872663,57.0,-21.413824,prod21,-1.54,8.68,3.53,-1.0,0.95,1.48,0.35,0.15,0.05,0.41,-0.34,0.07,0.3,0.57,-0.17,0.02,-0.61,0.34,0.36,-0.62,0.52,0.28,-0.41,0.29,-0.42,-0.09,-0.82,-0.11,-0.01,0.11,-0.11,0.23,-0.46,-0.03,0.11,0.14,-0.19,0.05,-0.04,0.25,0.11,0.2,-0.36,0.12,0.09,-0.24
8183,-19.923964,57.0,-22.184786,prod21,-2.26,10.29,4.25,-1.05,1.34,1.58,0.07,0.21,0.61,0.25,-0.3,-0.12,-0.12,1.16,0.01,0.73,0.02,0.01,0.22,0.09,0.43,-0.2,0.0,-0.19,-0.33,-0.15,0.04,0.02,0.35,-0.21,0.22,0.45,-0.23,0.27,0.09,0.11,0.08,0.4,-0.09,0.11,0.18,0.02,-0.02,-0.1,0.02,-0.04
8184,-19.562246,57.0,-21.09508,prod21,-1.53,10.17,3.88,-1.14,1.26,1.74,0.59,0.45,0.31,0.38,-0.98,-0.54,0.16,0.73,0.54,0.38,-0.68,-0.08,0.17,0.06,0.43,0.1,-0.12,-0.22,-0.18,-0.47,-0.18,-0.18,-0.18,-0.45,0.21,0.49,-0.03,0.12,0.1,0.22,-0.18,-0.1,0.17,0.33,0.07,-0.02,-0.08,0.14,0.09,-0.06
8185,-19.622744,57.0,-20.980541,prod21,-1.36,10.26,3.5,-1.0,1.13,1.81,0.97,0.53,0.39,0.4,-0.62,0.09,-0.01,0.21,-0.52,-0.13,0.15,-0.31,-0.02,-0.33,0.46,-0.36,0.18,-0.23,0.09,-0.05,-0.34,0.2,0.14,-0.08,0.12,0.28,-0.07,0.14,-0.36,0.01,-0.05,0.06,-0.01,0.05,0.25,0.03,0.02,0.04,-0.11,-0.04
8186,-19.651924,57.0,-21.167074,prod21,-1.52,9.81,3.92,-1.03,0.85,1.74,0.67,0.39,-0.18,0.84,0.59,-0.26,0.01,0.75,-0.14,-0.14,-0.58,0.73,0.66,0.26,0.46,-0.57,0.22,0.03,-0.68,0.18,-0.02,0.19,0.29,-0.17,-0.21,0.21,-0.09,0.18,-0.05,0.08,0.15,-0.01,0.06,0.08,0.18,0.16,-0.15,-0.06,0.03,-0.1
8187,-19.536516,57.0,-20.70769,prod21,-1.17,9.96,3.54,-0.93,1.05,1.43,0.46,0.87,0.29,1.1,-0.55,-0.48,0.23,0.21,-0.62,-0.44,0.19,0.35,0.96,-0.4,0.1,-0.56,0.23,0.1,-0.77,-0.01,-0.6,-0.04,-0.06,0.01,0.03,0.33,-0.36,-0.03,0.04,-0.4,0.11,-0.18,0.14,-0.17,-0.06,0.19,-0.2,0.08,-0.08,-0.07
8188,-19.608513,57.0,-21.043934,prod21,-1.44,10.06,3.68,-0.94,0.95,1.45,0.66,0.47,0.11,0.82,-0.46,-0.25,-0.15,0.23,-0.81,-0.46,-0.54,0.65,0.42,-0.43,0.08,-0.43,0.22,0.33,-0.71,0.14,-0.13,-0.08,-0.21,-0.03,-0.04,0.14,-0.3,0.45,-0.12,-0.37,0.23,-0.12,0.06,-0.19,-0.04,0.21,-0.08,0.06,0.02,-0.07
8189,-19.631634,57.0,-21.199741,prod21,-1.57,9.87,3.8,-1.06,1.51,1.61,0.49,0.47,0.15,0.43,-1.16,0.04,0.12,0.22,-0.14,0.06,-0.73,-0.94,0.79,-0.31,0.63,0.37,0.31,0.04,-0.7,0.04,-0.18,-0.14,0.15,0.25,0.16,0.12,-0.38,0.22,-0.05,0.32,-0.12,0.12,-0.15,-0.12,0.2,0.21,-0.09,0.02,0.04,-0.02
8190,-20.305855,57.0,-22.080172,prod21,-1.77,9.87,3.66,-1.13,0.97,1.21,0.16,0.08,0.27,0.4,-1.02,-0.32,0.4,-0.05,-0.4,-0.35,-0.02,0.12,1.2,-0.5,-0.04,-0.53,0.12,-0.04,-0.56,0.14,0.03,-0.2,-0.2,-0.14,-0.01,-0.18,-0.16,-0.23,0.01,0.03,-0.01,-0.08,0.03,-0.22,0.03,0.1,0.04,0.07,-0.01,0.01
8191,-20.778654,57.0,-22.604406,prod21,-1.83,9.44,4.2,-1.05,1.16,1.5,0.45,0.23,0.23,0.45,-0.69,0.25,-0.37,-0.03,-0.32,0.22,-0.6,0.19,0.83,-0.14,0.33,-0.55,0.1,0.36,-0.56,-0.01,-0.16,-0.08,0.15,0.28,0.08,0.02,-0.19,0.08,0.17,0.03,-0.08,-0.03,-0.06,0.02,0.29,-0.04,0.06,-0.03,0.06,-0.05
8192,-20.266273,57.0,-20.874306,prod21,-0.61,10.04,3.69,-0.96,1.21,1.79,0.61,0.25,0.43,0.65,-0.16,0.44,-0.29,-0.2,0.15,-0.12,-0.14,0.13,0.78,-0.51,0.35,-0.51,-0.08,0.04,-0.67,-0.09,0.01,-0.05,0.08,-0.35,-0.3,0.14,-0.0,0.45,-0.59,0.1,-0.05,0.01,-0.18,-0.12,0.13,-0.15,0.04,-0.09,-0.01,0.02
8193,-21.02275,57.0,-22.779186,prod21,-1.76,10.48,3.98,-1.02,0.93,1.34,0.42,0.24,-0.2,0.67,-0.84,0.06,-0.03,0.05,0.17,-0.46,-0.97,0.05,0.67,-0.39,1.17,0.14,0.19,-0.1,-0.27,0.02,-0.19,-0.51,-0.03,-0.44,-0.06,-0.01,-0.1,0.25,0.03,-0.12,-0.03,-0.15,-0.18,-0.04,-0.04,0.07,-0.08,-0.08,-0.05,-0.02
8194,-20.387592,57.0,-22.091589,prod21,-1.7,8.93,3.64,-1.07,1.1,1.62,0.58,0.56,-0.11,0.59,-0.59,-0.01,0.59,-0.02,-0.08,0.15,-0.11,0.2,0.34,-0.19,0.3,-0.5,0.03,0.09,0.07,-0.23,-0.42,-0.28,-0.26,0.31,0.19,-0.04,-0.22,0.05,0.47,-0.04,-0.23,-0.03,-0.08,0.18,0.08,0.19,-0.32,0.05,-0.01,-0.02
8195,-20.327,57.0,-22.087877,prod21,-1.76,10.14,3.63,-1.09,1.18,1.71,0.86,0.34,0.14,0.57,-0.73,0.25,-0.25,-0.27,-0.18,-0.32,-0.33,0.1,0.28,-0.41,0.46,-0.25,-0.01,0.03,0.04,-0.15,0.02,-0.08,0.05,0.15,0.31,-0.16,-0.11,0.1,0.28,-0.2,-0.14,-0.06,0.21,-0.14,0.06,0.15,0.05,-0.01,-0.03,0.07
8196,-20.638,57.0,-21.086533,prod21,-0.45,8.92,3.77,-0.91,0.81,1.27,0.42,0.39,0.46,0.66,0.09,-0.49,0.49,0.15,-0.64,-0.02,-0.24,0.33,0.72,-0.05,0.64,-0.1,0.0,0.15,0.0,0.06,-0.31,0.07,-0.07,0.33,0.03,0.3,-0.3,-0.0,0.4,-0.24,-0.12,0.28,-0.02,-0.2,0.13,0.04,0.0,-0.09,0.02,-0.0
8197,-21.289917,57.0,-23.222473,prod21,-1.93,9.22,4.51,-0.92,1.07,1.52,0.4,0.14,0.26,0.74,-0.64,0.65,-0.21,-0.22,-0.23,0.2,-0.83,0.55,0.83,-0.13,0.43,-0.04,-0.15,0.53,-0.39,-0.08,-0.19,-0.11,0.16,-0.1,-0.07,-0.01,-0.1,0.37,0.13,0.07,0.02,-0.23,0.06,0.05,0.23,0.12,0.13,0.16,0.07,0.06
8198,-21.533163,57.0,-22.394081,prod21,-0.86,9.91,4.25,-1.11,0.99,1.44,0.27,0.17,0.28,0.46,-0.65,0.2,-0.16,0.07,0.26,-0.17,-0.73,0.46,0.89,-0.08,0.55,0.03,0.27,0.5,-0.29,0.26,-0.12,-0.26,0.24,0.13,0.12,0.19,-0.19,0.28,-0.06,0.08,-0.12,-0.24,0.07,-0.02,0.08,-0.13,-0.04,0.1,0.02,-0.18
8199,-20.350298,57.0,-22.99231,prod21,-2.64,10.46,3.9,-1.12,1.08,1.51,0.72,0.22,0.54,0.28,-0.42,0.16,0.62,-0.51,-0.28,0.2,-0.54,-0.29,-0.01,0.03,0.62,-0.42,0.14,-0.0,-0.15,-0.02,-0.44,-0.4,-0.05,-0.19,0.14,-0.17,0.06,-0.05,-0.14,-0.29,-0.07,-0.05,-0.06,-0.19,0.01,0.23,-0.07,-0.13,-0.04,0.05
8200,-21.1841,57.0,-23.07993,prod21,-1.9,10.29,3.59,-1.09,1.0,1.15,0.94,0.44,0.06,0.6,-0.5,0.41,0.22,-0.1,0.23,0.07,-0.06,-0.45,-0.08,0.18,0.45,-0.46,0.07,-0.24,-0.55,-0.26,0.03,-0.03,0.09,-0.18,-0.17,-0.13,-0.13,0.14,-0.1,-0.19,-0.1,0.12,-0.19,-0.02,-0.12,-0.06,0.1,-0.08,-0.04,0.07
8201,-20.316393,57.0,-21.50443,prod21,-1.19,10.04,3.67,-0.99,1.28,1.67,1.09,0.39,0.7,0.69,-1.0,0.47,0.41,-0.59,-0.31,0.3,-1.03,0.18,0.07,-0.45,0.37,-0.0,0.14,0.2,-0.24,-0.36,-0.74,-0.52,-0.03,0.16,0.13,0.33,-0.19,0.44,0.27,-0.12,0.26,-0.57,0.2,-0.01,0.13,0.07,-0.19,0.18,-0.09,-0.03
8202,-20.374619,57.0,-21.24098,prod21,-0.87,9.67,3.91,-1.12,1.18,1.49,1.05,0.66,-0.19,1.06,-0.3,0.49,0.52,-0.3,0.12,0.55,-0.08,0.2,0.65,-0.07,0.56,-0.78,-0.15,0.24,0.06,0.01,-0.01,-0.39,-0.28,0.24,0.35,-0.12,0.06,-0.17,-0.06,-0.02,-0.13,-0.21,-0.11,0.09,-0.09,0.03,-0.02,-0.01,0.11,0.01
8203,-20.21233,57.0,-22.024551,prod21,-1.81,9.88,4.2,-0.98,1.16,1.51,0.7,0.27,0.52,0.4,-0.96,0.69,0.23,-0.38,-0.38,0.22,-0.91,-0.08,0.16,0.15,0.57,0.27,-0.02,-0.28,-0.42,-0.48,-0.69,-0.09,0.31,-0.21,-0.05,0.35,0.39,0.46,0.03,-0.48,-0.29,0.1,-0.1,0.39,0.05,0.12,-0.07,0.05,0.04,-0.01
8204,-20.513613,57.0,-23.150736,prod21,-2.64,9.79,3.94,-1.03,1.17,1.64,0.34,-0.34,0.18,0.48,-0.22,0.24,0.21,-0.2,-0.35,0.14,-1.01,-0.26,-0.17,0.51,0.7,0.56,0.27,0.14,-0.72,-0.2,-0.39,-0.08,0.21,0.03,-0.16,0.31,0.32,0.39,-0.17,-0.05,-0.0,-0.05,-0.22,-0.33,0.03,-0.22,-0.05,0.04,-0.19,0.19
8205,-20.811779,57.0,-22.980644,prod21,-2.17,9.98,3.87,-1.06,1.16,1.52,0.77,0.3,0.06,0.67,-0.39,-0.07,0.27,-0.09,-0.4,0.36,-0.64,-0.45,0.36,0.7,0.28,-0.2,0.59,-0.06,-0.3,-0.1,-0.2,0.3,0.29,0.15,-0.11,0.38,0.2,0.25,0.02,0.02,0.16,0.04,-0.38,-0.07,0.31,0.07,0.21,0.08,0.02,0.06
8206,-21.128126,57.0,-22.328571,prod21,-1.2,9.67,4.03,-1.01,1.42,1.67,0.77,0.34,0.28,0.71,-0.39,0.8,0.28,0.19,-0.37,0.14,-0.36,-0.75,0.0,-0.07,0.29,0.04,-0.04,0.4,-0.51,0.17,-0.14,-0.3,0.11,0.06,-0.18,0.16,0.18,0.36,-0.14,-0.06,0.06,0.05,-0.15,0.03,0.09,0.08,-0.05,0.13,-0.04,-0.07
8207,-20.780426,57.0,-21.775629,prod21,-1.0,9.92,3.91,-1.03,1.05,1.6,0.53,0.46,0.37,0.66,-0.47,-0.15,-0.06,0.17,-0.53,0.09,-1.03,0.02,0.25,-0.16,0.21,0.29,0.79,0.04,-0.42,-0.36,-0.46,0.05,0.45,-0.09,-0.17,0.01,0.29,-0.38,0.02,-0.01,0.07,-0.13,-0.01,-0.32,-0.09,0.05,0.05,0.14,-0.07,-0.03
8208,-20.757223,57.0,-21.770292,prod21,-1.01,10.0,4.51,-1.01,1.27,1.55,0.83,0.15,0.74,0.61,0.03,0.73,-0.05,0.23,-1.28,0.65,-0.85,-0.76,0.37,0.51,0.48,-0.45,0.09,0.16,-0.92,0.12,-0.45,-0.37,0.02,0.25,0.2,0.18,-0.03,-0.14,-0.52,-0.09,-0.03,-0.13,0.12,-0.13,0.07,-0.1,0.1,0.05,-0.03,-0.06
8209,-20.255327,57.0,-21.134436,prod21,-0.88,8.65,3.68,-1.01,0.93,1.35,0.38,0.18,0.51,0.65,-0.36,0.2,0.24,-0.33,-0.75,-0.25,-0.74,-0.04,-0.19,0.44,-0.12,-0.13,0.49,-0.12,-1.13,0.17,-0.45,-0.07,-0.04,0.46,-0.41,-0.03,-0.08,0.28,0.08,-0.01,-0.14,0.1,0.09,0.05,-0.14,0.26,0.04,0.06,-0.0,-0.07
8210,-21.189806,57.0,-22.671555,prod21,-1.48,10.22,3.73,-1.1,1.15,1.18,0.44,0.24,0.5,0.94,-0.65,-0.11,-0.06,-0.29,-0.93,-0.08,-0.32,0.16,-0.42,0.14,-0.19,-0.27,-0.0,-0.2,-0.55,0.19,-0.45,-0.27,-0.01,0.29,0.11,0.17,-0.03,0.26,0.0,-0.17,-0.1,-0.1,0.2,0.02,0.31,0.1,0.22,0.02,0.03,0.0
8211,-21.142178,57.0,-22.294533,prod21,-1.15,9.5,4.1,-1.06,1.5,2.08,0.73,0.04,0.56,1.03,-0.2,0.23,0.33,0.06,-1.01,0.4,-0.84,-0.3,-0.16,0.18,0.26,-0.44,0.25,0.28,-0.48,0.07,-0.09,-0.0,0.3,0.07,0.23,0.05,0.25,-0.03,-0.18,0.23,-0.04,-0.18,0.07,0.16,-0.0,0.04,0.09,0.07,0.08,0.09
8212,-20.796394,57.0,-22.159271,prod21,-1.36,9.17,3.97,-0.99,1.25,1.88,0.6,0.33,0.52,1.09,-0.23,0.18,0.45,0.39,-0.47,0.26,-0.17,-0.04,-0.33,0.36,-0.05,-0.12,0.52,0.23,-0.58,0.4,-0.72,-0.21,-0.17,0.43,0.23,0.51,0.19,0.12,-0.24,0.18,0.18,-0.2,0.07,0.15,-0.0,-0.02,-0.21,0.19,0.01,-0.1
8213,-20.527569,57.0,-21.816118,prod21,-1.29,10.32,4.14,-1.01,1.15,1.86,0.53,0.15,0.92,0.72,-0.36,0.01,0.5,-0.28,-0.73,0.4,0.11,0.03,-0.27,0.06,0.63,-0.44,0.52,-0.03,-0.64,-0.07,-0.39,-0.44,-0.11,0.1,0.03,0.09,0.35,0.15,-0.51,-0.21,0.23,-0.12,-0.04,0.14,-0.0,0.02,-0.1,0.06,-0.06,-0.0
8214,-20.556952,57.0,-21.67921,prod21,-1.12,9.9,4.21,-0.94,1.12,1.75,0.23,0.07,0.63,0.97,-0.21,-0.1,-0.29,-0.41,-0.71,0.59,-0.6,-0.26,-0.05,-0.01,0.17,-0.04,0.53,0.05,-0.43,0.09,-0.27,-0.39,-0.1,0.03,-0.12,0.07,0.25,-0.02,-0.41,-0.04,0.06,-0.07,-0.17,0.26,0.06,0.22,0.1,0.06,-0.05,0.08
8215,-20.386797,57.0,-21.446913,prod21,-1.06,9.62,4.02,-0.94,1.17,1.92,0.38,0.2,0.57,1.31,0.02,0.96,-0.14,0.34,-0.6,0.43,-0.7,-0.32,-0.31,-0.05,0.18,-0.47,0.22,-0.03,-0.55,0.54,-0.11,-0.4,-0.08,0.18,-0.17,0.23,0.42,0.41,-0.39,-0.18,0.09,0.04,-0.16,0.06,-0.02,-0.02,0.07,-0.04,-0.01,-0.01
8216,-20.93885,57.0,-22.314768,prod21,-1.38,9.84,3.82,-1.04,1.11,1.52,0.71,0.43,0.31,0.71,0.37,1.27,0.42,0.32,-0.09,0.38,-0.32,0.08,-0.2,0.4,-0.07,-0.11,-0.13,0.26,-0.55,0.09,-0.32,-0.14,-0.16,0.29,-0.09,0.7,0.08,0.38,-0.22,-0.25,0.27,0.04,0.11,-0.0,0.15,-0.07,-0.06,0.22,-0.23,0.04
8217,-20.269274,57.0,-21.543997,prod21,-1.27,10.35,3.96,-1.04,0.85,1.72,-0.0,0.34,-0.23,0.95,-0.22,0.21,0.29,-0.15,-0.47,0.37,-0.92,-0.58,0.12,0.48,0.02,-0.07,-0.39,0.02,-0.64,-0.27,-0.24,-0.16,-0.13,-0.18,0.13,0.34,0.36,-0.19,-0.33,-0.45,0.08,-0.04,-0.2,-0.01,0.03,-0.19,-0.03,-0.01,0.01,0.02
8218,-21.07486,57.0,-22.831808,prod21,-1.76,10.56,4.0,-1.07,1.08,1.28,0.59,0.5,0.48,1.03,-0.1,0.86,0.51,0.33,-0.34,0.32,-0.45,-0.4,0.21,0.32,0.4,0.24,-0.08,0.39,-0.71,-0.43,-0.19,-0.29,0.14,0.32,0.03,0.43,0.15,0.11,0.09,-0.47,0.1,-0.1,0.2,0.16,0.1,0.14,0.05,0.04,0.01,-0.09
8219,-21.280272,57.0,-23.094517,prod21,-1.81,10.23,3.57,-1.18,1.38,1.29,0.75,0.31,0.14,0.73,-0.47,-0.33,0.54,-0.27,0.3,1.54,-0.01,-0.45,0.38,0.87,0.23,-0.18,0.23,0.27,-0.85,-0.32,0.22,0.2,0.47,0.47,-0.24,0.58,-0.1,0.27,-0.13,-0.27,0.02,0.0,0.26,-0.01,-0.14,0.01,0.08,-0.04,0.01,-0.05
8220,-22.113325,57.0,-23.819494,prod21,-1.71,10.31,3.84,-1.13,1.21,1.49,0.47,0.27,0.36,0.45,-0.17,0.16,0.23,0.66,-0.14,0.17,-0.36,-0.05,-0.21,0.16,0.11,0.07,0.6,-0.2,-0.42,-0.28,-0.34,-0.35,-0.12,0.17,0.13,0.12,-0.05,0.13,0.11,-0.09,-0.07,-0.31,-0.18,0.09,0.07,0.05,-0.17,0.22,0.1,-0.06
8221,-22.306877,57.0,-23.237366,prod21,-0.93,9.4,3.66,-1.06,1.08,1.29,0.34,-0.09,0.07,-0.06,-0.55,0.42,0.47,-0.53,0.19,0.12,-0.14,-0.11,-0.27,0.53,0.16,-0.05,-0.22,0.3,-0.23,-0.19,-0.17,0.19,-0.04,0.02,-0.1,0.59,0.31,0.12,0.1,-0.49,-0.09,0.11,0.07,-0.03,-0.15,0.12,-0.08,0.11,-0.04,0.02
8222,-22.16184,57.0,-25.17759,prod21,-3.02,10.17,3.98,-1.08,0.97,1.0,0.17,0.32,-0.14,0.69,0.24,0.5,0.14,0.31,-0.21,0.01,-0.79,0.42,-0.24,0.75,-0.19,0.04,0.41,-0.05,-0.71,0.23,-0.11,0.3,0.29,0.36,-0.02,0.22,0.11,-0.01,0.0,-0.12,0.23,-0.3,0.09,0.11,-0.15,0.17,0.05,-0.08,0.07,-0.01
