Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
55,-6.4388247,231.0,2.3961017,prod1,8.83,4.82,7.17,1.18,-1.35,-0.45,0.98,0.53,1.24,0.41,-1.12,-0.32,-0.37,0.38,-0.18,0.53,-0.37,0.57,0.1,1.15,0.19,-0.08,-0.01,-0.26,-0.28,-0.79,0.35,0.01,-0.33,-0.29,0.11,-0.3,-0.01,-0.12,0.24,-0.7,-0.31,0.24,0.18,0.01,0.11,-0.21,-0.06,-0.15,0.0,-0.05
56,-6.358243,231.0,0.26916677,prod1,6.63,3.8,6.5,1.15,-1.14,0.0,1.12,-0.18,0.9,-0.11,-0.69,-0.41,-0.26,-0.22,0.09,0.09,-0.32,0.63,0.0,0.62,-0.1,0.53,-0.45,0.19,-0.46,-0.44,0.89,-0.06,-0.95,-0.26,0.23,-0.26,0.28,-0.19,0.54,0.07,-0.14,0.01,0.18,0.06,0.28,-0.08,-0.18,-0.17,-0.06,-0.06
57,-6.0560875,231.0,-0.16491471,prod1,5.89,5.37,6.54,1.19,-1.29,-0.38,1.1,-0.61,1.11,0.5,-1.09,-0.44,0.1,-0.41,-0.2,-0.49,-0.07,0.04,0.22,0.97,0.63,0.7,0.54,-0.34,0.33,0.02,0.71,-0.06,-0.06,0.53,0.2,-0.35,0.21,0.14,-0.02,-0.3,0.34,-0.03,0.13,-0.17,-0.07,-0.05,-0.07,-0.1,-0.08,0.08
58,-6.1162753,231.0,0.27644604,prod1,6.39,5.29,6.55,1.17,-1.27,-0.14,0.97,0.22,1.03,-0.36,-0.61,-0.09,-0.2,-0.08,0.03,-1.69,0.19,-0.35,0.41,0.64,0.29,0.27,0.0,0.05,0.3,-0.02,0.54,0.01,-0.34,-0.07,0.32,-0.29,-0.21,0.06,-0.28,0.03,0.18,0.31,-0.43,-0.21,0.16,-0.06,-0.11,-0.02,-0.03,-0.01
59,-6.428494,231.0,-0.35089052,prod1,6.08,4.33,6.71,1.35,-0.71,-0.25,0.82,-1.2,0.73,-0.27,-0.07,-0.37,0.34,-0.2,0.25,-0.72,-0.39,0.38,-0.44,0.94,0.13,1.14,0.04,0.66,0.1,-0.34,0.27,0.21,-0.17,0.24,0.13,-0.72,-0.28,0.11,0.13,-0.42,-0.18,-0.08,0.09,0.04,0.35,-0.16,-0.03,-0.15,0.11,-0.06
60,-6.917542,231.0,-1.0873703,prod1,5.83,4.96,6.14,1.27,-0.95,-0.58,1.29,-0.58,0.51,0.13,-1.04,-0.72,0.64,0.03,0.42,-0.17,0.11,-0.7,0.37,0.77,-0.09,0.47,-0.09,0.11,-0.16,-0.14,-0.03,-0.18,0.05,0.22,0.1,-0.22,-0.05,-0.11,-0.26,-0.27,0.17,0.06,0.03,-0.12,0.0,-0.21,-0.15,-0.11,0.03,-0.01
61,-6.268418,231.0,-0.09903307,prod1,6.17,4.03,6.44,1.28,-0.98,-0.04,0.91,-0.68,0.75,0.33,-0.24,-0.03,-0.0,0.53,0.34,-0.08,0.37,0.33,0.09,0.81,0.63,0.13,-0.43,0.07,-0.22,0.03,0.15,-0.09,-0.31,-0.0,0.08,-0.21,0.06,-0.12,0.11,-0.1,0.12,0.05,0.13,-0.03,-0.06,-0.09,0.04,-0.1,-0.05,0.01
62,-6.9436965,231.0,-0.7928867,prod1,6.15,3.73,7.07,1.19,-0.96,-0.18,1.04,-0.76,0.43,0.64,-0.4,-0.44,-0.05,-0.34,0.66,-0.32,0.6,0.18,0.21,1.63,0.82,0.16,-0.02,0.83,-0.38,-0.01,0.51,0.14,-0.36,0.41,0.16,-0.47,0.48,0.12,0.09,0.19,0.24,0.29,0.11,0.17,0.31,-0.06,-0.15,-0.05,-0.21,-0.23
63,-6.43668,231.0,-0.8836718,prod1,5.55,4.63,6.37,1.25,-0.83,-0.21,1.2,-1.05,0.64,0.54,-1.05,-0.43,0.6,-0.6,0.29,-0.76,0.15,0.22,0.25,0.86,0.61,-0.35,0.1,-0.19,-0.08,-0.42,0.4,-0.45,0.17,0.13,-0.11,-0.75,0.17,-0.15,-0.52,-0.33,-0.25,0.05,-0.21,-0.14,-0.01,0.02,0.0,0.2,-0.03,-0.04
64,-6.5022717,231.0,-0.87621915,prod1,5.63,3.56,6.17,1.32,-0.99,-0.62,1.29,-0.26,0.85,0.14,-0.55,-0.87,0.82,0.41,0.63,-0.86,0.69,-0.36,0.09,0.82,0.05,0.79,-0.34,0.31,-0.4,0.07,0.02,0.42,-0.56,0.46,-0.2,-0.82,0.07,-0.22,0.19,-0.17,-0.14,0.13,0.3,0.06,0.19,-0.22,0.16,0.09,-0.21,-0.05
65,-6.586562,231.0,-1.1617602,prod1,5.42,4.27,6.17,1.15,-1.06,-0.23,1.23,-0.86,1.06,0.62,0.22,-0.76,0.94,-0.13,0.61,-0.02,-0.05,0.25,0.17,0.84,0.05,0.64,-0.37,0.83,-0.18,-0.2,0.67,0.09,-0.21,-0.02,0.07,-0.42,-0.2,-0.25,0.12,-0.22,-0.12,0.12,0.07,0.19,0.15,-0.24,0.1,-0.0,0.06,-0.02
66,-6.604845,231.0,-0.8538007,prod1,5.75,4.94,4.4,1.17,-1.4,0.04,1.16,-0.46,0.96,0.68,0.26,-0.5,0.58,0.44,0.49,-0.36,0.5,-0.3,-0.23,-0.11,0.22,0.96,0.24,0.15,-0.75,-0.6,0.08,0.25,-0.57,0.45,-0.03,-0.43,0.01,0.15,0.31,-0.24,0.17,-0.21,0.17,-0.22,0.15,0.06,-0.14,-0.17,-0.27,-0.17
67,-7.266527,209.0,-21.807243,prod1,-14.54,4.46,5.0,0.91,-1.33,0.11,1.33,-0.89,1.1,0.18,-0.11,-0.77,0.68,0.12,0.29,-0.01,-0.14,-0.23,0.19,0.86,0.71,0.52,-0.24,-0.33,0.19,0.76,-0.5,-0.02,-0.07,0.15,0.08,0.32,-0.03,-0.07,0.32,-0.17,-0.13,0.28,-0.25,-0.29,0.1,0.35,0.08,-0.03,-0.18,0.01
68,-6.739927,209.0,-20.385155,prod1,-13.65,3.92,4.33,1.22,-1.06,0.45,1.22,-0.68,0.72,0.54,-0.03,-0.99,0.78,1.03,0.62,-0.15,0.5,0.08,-0.53,-0.25,0.04,0.78,-0.32,0.72,-0.14,0.16,0.92,-0.1,-0.38,0.34,-0.09,0.26,0.01,-0.19,0.02,-0.27,-0.57,-0.15,-0.11,-0.12,-0.01,0.32,0.18,-0.05,-0.17,0.01
69,-6.093427,209.0,-17.911871,prod1,-11.82,6.05,4.2,0.98,-0.99,-0.32,0.93,-0.69,0.71,0.42,0.68,-0.6,-0.07,-1.16,0.68,-0.48,0.31,0.09,-0.25,-0.16,0.71,0.28,0.03,-0.11,-0.29,-0.5,0.32,0.05,0.04,0.43,0.21,0.27,0.31,-0.05,-0.04,-0.53,-0.09,0.35,-0.41,-0.0,0.16,0.16,0.07,-0.21,-0.16,-0.16
70,-5.544864,209.0,-17.099482,prod1,-11.55,4.2,6.89,1.2,-0.91,-0.3,1.35,-0.8,0.64,0.94,-0.15,-0.37,0.14,-0.06,0.37,0.06,0.25,0.37,0.04,1.33,0.31,0.43,-0.42,0.58,0.01,0.18,0.23,-0.31,0.03,0.04,-0.22,-0.04,0.07,-0.06,0.31,-0.46,0.17,0.12,-0.21,0.25,0.11,-0.19,0.11,0.08,0.12,0.04
71,-6.029436,209.0,-17.724785,prod1,-11.7,4.4,6.29,1.05,-1.15,-0.52,1.07,-0.68,1.48,0.63,0.81,-0.38,0.43,-0.41,0.87,-0.58,0.64,0.56,-0.2,1.6,0.98,-0.14,-0.42,0.26,-0.31,-0.14,-0.1,-0.13,0.01,0.35,-0.02,-0.21,0.01,-0.02,0.4,0.03,0.21,-0.02,-0.43,-0.04,-0.1,-0.0,-0.14,-0.04,-0.12,0.13
72,-5.4699636,209.0,-17.028067,prod1,-11.56,4.06,6.84,1.16,-0.75,-0.24,1.5,-0.77,0.7,0.28,-0.83,-1.0,0.6,0.33,0.7,-0.07,0.59,0.99,-0.39,1.53,0.12,0.33,-0.31,0.53,-0.01,0.17,0.39,-0.01,0.09,-0.18,0.02,-0.05,0.17,-0.65,-0.05,-0.24,-0.3,-0.08,-0.32,-0.12,0.09,-0.03,0.07,0.09,0.02,0.17
73,-5.265401,209.0,-23.127928,prod1,-17.86,4.2,6.21,1.28,-0.97,-0.38,1.0,-0.65,0.87,0.35,-0.56,-0.38,1.15,-0.43,0.45,0.09,0.33,0.8,-0.61,1.03,0.66,0.02,0.31,0.06,0.45,0.12,-0.15,-0.0,0.08,-0.12,-0.29,-0.24,0.0,0.13,0.21,-0.33,0.15,-0.32,-0.46,-0.3,0.13,0.02,0.03,-0.14,0.11,0.05
74,-4.910278,231.0,0.7067589,prod1,5.62,5.26,6.36,1.02,-1.13,-0.24,1.13,-0.45,1.14,0.51,-0.05,-1.2,0.07,-0.92,0.55,0.34,1.2,-0.19,0.47,1.15,0.72,0.36,-0.42,0.49,0.07,0.59,0.23,0.54,0.07,-0.26,0.53,0.21,-0.06,-0.07,-0.19,0.24,0.49,0.28,-0.52,-0.04,0.43,0.06,-0.18,0.03,0.07,0.01
75,-5.376365,231.0,0.42788333,prod1,5.8,3.54,6.47,1.18,-1.01,0.13,1.03,-0.84,0.36,0.05,-0.39,-0.48,0.47,-0.1,0.29,-0.31,0.11,0.56,-0.48,1.18,0.94,0.55,0.07,0.64,0.23,0.23,0.06,0.03,-0.18,-0.16,0.31,-0.03,0.16,-0.27,-0.11,0.09,-0.23,0.42,-0.07,-0.16,0.16,0.08,-0.09,-0.08,-0.15,-0.07
76,-4.497988,231.0,1.2360117,prod1,5.73,4.02,6.79,1.23,-0.38,-0.34,1.62,-1.02,-0.04,0.68,-0.98,-0.94,-0.14,0.7,0.61,0.05,0.59,0.43,-0.9,1.41,-0.48,0.86,-0.23,0.69,-0.08,0.19,0.71,-0.38,-0.56,-0.29,-0.42,-0.09,-0.1,-0.42,0.04,-0.14,0.06,-0.23,0.07,-0.19,0.06,0.1,-0.16,0.01,0.15,-0.02
77,-5.097477,231.0,0.88805664,prod1,5.99,4.57,4.09,1.2,-0.96,-0.55,1.35,-0.47,0.54,0.94,0.62,-0.65,0.73,0.68,0.84,-1.03,1.18,-0.38,0.02,0.15,0.05,0.64,0.05,-0.64,-0.12,0.08,0.21,0.53,-0.34,0.43,-0.13,0.06,0.02,0.03,0.06,-0.01,-0.05,0.25,0.08,-0.33,-0.05,0.11,0.14,-0.18,0.19,0.01
78,-5.20325,231.0,0.95989174,prod1,6.16,4.4,5.28,1.28,-0.89,-0.46,1.33,-0.88,0.2,0.15,-0.45,-0.31,0.02,0.26,0.52,-0.75,1.07,0.0,-0.28,0.35,-0.43,0.69,-0.3,-0.15,-0.27,-0.19,-0.15,-0.12,-0.0,0.34,-0.03,-0.13,-0.04,0.04,0.02,-0.32,-0.06,0.22,-0.03,-0.06,0.01,-0.09,0.03,-0.09,0.12,-0.06
79,-5.245897,231.0,0.45499152,prod1,5.7,3.93,6.57,1.4,-0.64,-0.12,1.27,-1.1,0.85,-0.17,-1.44,-0.11,-0.05,0.66,-0.06,-1.06,-0.11,0.41,-0.66,0.33,-0.01,0.54,-0.12,1.09,0.02,-0.12,-0.0,-0.26,0.07,0.09,-0.18,-0.15,-0.01,-0.04,0.07,-0.72,-0.14,0.3,-0.41,-0.25,0.22,-0.1,0.35,-0.04,0.09,0.02
80,-5.5636263,231.0,0.6408102,prod1,6.2,4.46,6.43,1.28,-0.79,-0.19,1.58,-0.72,0.69,0.42,-0.98,-0.33,0.42,0.25,0.07,-0.88,0.23,-0.02,-0.1,0.9,-0.38,0.49,0.17,0.26,-0.49,-0.25,-0.07,-0.36,-0.28,-0.17,-0.06,-0.53,-0.3,0.04,0.24,-0.4,-0.08,0.04,-0.13,0.12,0.21,-0.17,0.11,-0.04,-0.06,0.07
81,-5.0289416,231.0,-1.894099,prod1,3.13,4.06,4.93,1.26,-0.83,-0.35,1.27,-0.8,0.44,-0.29,-1.06,-0.09,0.22,-0.18,0.17,-0.56,0.29,0.26,-0.62,-0.17,0.29,0.03,-0.19,0.25,-0.22,-0.15,0.16,-0.04,-0.41,-0.11,-0.03,0.6,-0.35,-0.05,0.01,-0.2,-0.03,0.12,0.08,0.07,0.11,0.24,-0.04,0.02,0.02,-0.04
82,-5.167478,231.0,-2.0764802,prod1,3.09,4.61,7.67,1.22,-0.85,-0.69,1.34,-0.41,0.61,-0.11,0.13,0.44,-0.35,0.17,-0.27,-0.23,0.0,0.46,0.25,1.23,0.23,0.66,0.03,-0.21,-0.41,0.18,0.34,-0.24,-0.56,-0.13,-0.1,-0.77,0.38,0.01,-0.16,-0.23,0.13,0.3,-0.26,-0.06,0.19,-0.25,-0.2,-0.16,-0.01,-0.11
83,-5.4722495,231.0,-2.7499027,prod1,2.72,3.7,6.4,1.33,-0.54,-0.57,1.03,-0.54,-0.17,-0.53,-0.52,0.06,-0.33,-0.31,0.46,-0.65,0.7,0.3,-0.72,-0.06,0.14,0.13,-0.29,0.8,-0.39,0.24,-0.09,-0.75,-0.23,-0.52,-0.42,0.01,0.32,-0.32,0.07,-0.05,0.16,0.23,0.28,-0.09,0.19,-0.11,0.01,0.02,0.03,0.02
84,-5.49628,231.0,-2.1689777,prod1,3.33,3.69,7.5,1.1,-1.08,-0.31,1.13,-0.56,0.58,-0.27,-0.39,0.43,-0.57,-0.24,0.03,-0.6,0.35,0.58,0.01,1.67,0.7,0.14,-0.52,0.36,0.13,-0.1,0.04,-0.14,-0.27,-0.27,-0.01,-0.21,0.38,-0.34,0.1,-0.13,-0.44,0.28,0.3,0.23,0.28,-0.07,-0.05,-0.09,-0.08,-0.15
85,-5.965791,231.0,-3.1316504,prod1,2.83,4.49,6.92,1.11,-0.4,0.18,1.57,-0.59,0.49,0.31,-0.55,-0.4,-0.28,0.32,0.49,-0.38,0.11,0.21,-0.15,1.57,0.59,0.71,-0.55,0.2,0.06,-0.19,-0.0,0.02,-0.44,-0.39,-0.08,-0.04,0.24,0.04,0.07,-0.23,0.11,0.41,-0.39,-0.12,0.04,-0.1,0.13,-0.01,0.02,-0.03
86,-6.163649,231.0,-3.259106,prod1,2.9,3.94,7.17,1.12,-0.6,-0.21,1.27,0.03,0.59,-0.12,-0.51,0.31,-0.88,-0.51,-0.2,-0.05,-0.37,0.63,0.0,0.96,0.59,0.6,-0.5,-0.06,0.09,0.51,-0.17,-0.21,-0.09,-0.33,-0.08,0.05,0.32,0.1,0.08,0.46,0.02,0.14,0.2,0.1,0.05,0.02,-0.09,-0.35,-0.15,-0.12
87,-5.2577815,231.0,-2.3021817,prod1,2.96,3.43,6.83,1.19,-0.61,-0.44,1.18,-0.62,0.22,-0.25,-0.72,-0.58,-0.76,-0.29,-0.08,-0.36,0.14,0.37,-0.26,1.16,0.57,0.33,-0.66,0.24,0.11,0.02,-0.8,0.19,-0.59,-0.09,-0.36,-0.32,0.58,-0.18,0.2,-0.18,0.12,0.34,0.12,-0.24,0.05,-0.18,0.1,-0.32,0.06,-0.2
88,-5.018774,231.0,-2.4801552,prod1,2.54,4.62,6.32,1.29,-0.54,0.08,1.01,-0.71,0.63,-0.0,-0.41,-0.07,-0.37,-0.36,-0.09,-0.73,0.05,0.45,-0.26,0.79,0.18,0.61,-0.11,-0.15,0.36,-0.77,-0.44,-0.3,-0.15,-0.13,-0.11,0.13,-0.13,-0.07,0.22,-0.42,-0.08,-0.06,0.13,0.13,0.17,-0.22,-0.06,-0.12,-0.17,-0.05
89,-4.9302154,231.0,-1.8864334,prod1,3.04,3.77,4.97,1.28,-0.68,-0.41,1.1,-1.13,0.33,-0.01,-0.64,-0.34,-0.04,0.69,0.15,-0.56,0.4,0.03,-0.33,-0.01,-0.02,0.28,-0.03,-0.28,0.23,-0.23,0.36,0.19,-0.52,0.34,0.27,-0.14,0.01,0.11,0.18,0.1,-0.42,-0.07,-0.2,-0.18,0.07,-0.1,0.03,-0.1,-0.08,-0.01
90,-5.007725,231.0,-1.9691738,prod1,3.04,4.09,4.56,1.23,-1.0,-0.83,1.4,-0.65,-0.19,0.05,-0.51,-0.33,-0.11,0.01,0.37,-0.33,0.4,0.44,-0.49,-0.22,-0.7,0.71,-0.36,-0.23,-0.13,-0.59,-0.46,-0.04,-0.25,0.11,-0.53,0.4,0.12,-0.18,0.23,-0.32,-0.21,0.17,0.26,0.3,0.21,0.12,-0.0,-0.16,-0.13,0.11
91,-4.7352877,231.0,-1.6904765,prod1,3.04,4.23,4.56,1.24,-0.86,-0.31,1.16,-1.14,0.53,0.05,-0.99,0.49,0.29,-0.05,0.44,-0.74,0.49,0.09,-0.78,-0.62,0.28,0.26,0.45,0.41,0.02,-0.32,-0.35,0.27,-0.03,0.37,-0.02,0.17,-0.05,-0.1,0.14,-0.21,0.13,-0.03,0.03,-0.25,0.22,-0.23,0.02,-0.24,0.11,0.06
92,-4.9157515,231.0,-1.3824464,prod1,3.53,3.34,4.6,1.27,-0.73,-0.64,1.34,-1.35,0.1,-0.12,-0.53,-0.1,-0.01,0.22,-0.05,-0.15,0.35,-0.01,-0.17,-0.55,-0.32,0.23,-0.44,0.05,-0.2,0.17,0.48,0.22,-0.36,-0.02,0.23,0.22,0.31,-0.05,0.58,0.15,-0.17,-0.09,-0.22,0.15,-0.0,-0.06,0.05,-0.11,-0.09,-0.01
93,-5.490042,231.0,-2.011305,prod1,3.48,4.22,6.75,1.4,-0.73,-0.76,1.38,-0.64,0.36,0.08,-0.58,-0.1,-0.15,0.42,0.04,-0.13,0.27,0.2,-0.07,0.57,-0.62,0.87,-0.21,0.36,-0.38,0.18,0.14,-0.08,-0.04,-0.3,0.17,-0.13,0.24,-0.01,-0.01,0.07,0.01,0.12,-0.2,0.03,0.47,0.08,-0.0,-0.03,0.05,0.15
94,-5.9565015,231.0,-2.5363736,prod1,3.42,3.84,6.28,1.14,-0.91,-0.56,1.46,-0.6,0.52,0.02,-0.5,-0.29,-0.38,-0.49,-0.25,-0.6,0.36,0.43,-0.34,0.8,0.23,0.28,-0.74,0.05,0.29,0.31,0.36,-0.05,-0.05,-0.27,0.07,-0.06,-0.05,-0.1,0.17,-0.11,-0.4,0.43,-0.22,-0.19,0.19,0.07,0.12,0.04,0.2,0.02
95,-5.907221,231.0,-2.480051,prod1,3.43,3.94,4.72,1.21,-0.63,-0.39,1.21,-0.74,0.19,-0.21,-0.11,-0.28,-0.28,-0.75,0.3,-1.11,0.22,0.06,-0.28,-0.39,0.39,0.56,-0.24,0.25,-0.19,-0.24,-0.3,-0.21,-0.77,-0.12,0.06,0.38,0.02,-0.17,-0.09,0.07,-0.24,0.2,-0.13,-0.29,0.05,0.07,0.05,0.02,0.17,-0.01
96,-5.660412,231.0,-2.3463104,prod1,3.31,4.11,4.47,1.3,-0.85,-0.49,1.26,-0.69,-0.1,0.01,-0.2,-0.32,0.03,0.01,0.06,-0.2,0.59,0.25,-0.49,-0.33,-0.05,0.34,-0.5,-0.12,0.04,0.19,-0.16,0.01,0.22,0.21,-0.23,0.3,-0.13,0.13,-0.16,-0.17,-0.38,-0.25,0.31,0.11,-0.07,0.03,0.19,-0.11,-0.07,0.02
97,-6.3372884,231.0,-2.9282596,prod1,3.41,4.13,5.56,1.27,-0.59,-0.78,1.19,0.06,0.62,0.6,0.2,0.05,-0.33,0.8,0.6,0.16,-0.09,-0.15,-0.38,0.29,-0.28,0.72,-0.31,0.02,-0.18,0.34,-0.77,0.15,0.23,-0.13,-0.23,0.31,-0.72,0.07,-0.1,0.6,0.03,-0.18,-0.02,0.14,-0.1,-0.15,0.02,-0.29,0.11,-0.09
98,-6.1618915,152.0,-20.917986,prod1,-14.76,3.97,5.07,1.28,-0.9,-0.69,1.19,-0.21,-0.1,0.33,0.45,0.65,0.4,0.63,0.71,-0.16,0.15,-0.02,-0.24,-0.3,-0.12,0.62,0.13,0.29,0.4,0.26,0.25,-0.11,-0.02,0.38,-0.14,0.36,-0.48,0.23,-0.08,-0.23,-0.19,0.43,0.05,0.22,-0.04,-0.04,-0.13,0.11,-0.06,0.15
99,-6.578226,231.0,-3.1079035,prod1,3.47,4.7,6.42,1.14,-0.81,-0.67,1.41,-0.52,0.36,-0.33,-0.03,-0.15,-0.28,0.31,0.32,-0.48,-0.06,0.58,-0.43,0.6,-0.03,0.71,-0.91,-0.38,0.15,0.75,-0.26,-0.83,-0.18,-0.41,0.13,0.13,0.28,0.06,-0.48,0.5,-0.25,-0.07,-0.14,-0.06,0.26,0.25,-0.19,-0.11,0.17,-0.05
100,-6.707818,231.0,-3.651374,prod1,3.06,4.47,4.84,1.13,-0.79,-0.19,0.62,-0.7,0.05,-0.38,0.3,-0.76,-0.2,-0.28,0.68,0.07,0.26,0.25,-0.12,-0.08,0.41,0.27,-0.48,-0.86,0.22,-0.01,-0.26,-0.12,0.13,0.5,-0.24,-0.16,0.03,0.32,0.13,0.21,-0.03,-0.16,-0.25,0.08,0.19,-0.02,-0.23,-0.12,-0.06,-0.22
101,-6.8822813,231.0,-3.3974512,prod1,3.48,3.66,5.93,1.18,-0.6,-0.45,1.76,-0.18,0.24,-0.46,-0.63,0.11,-0.28,0.81,-0.17,-0.69,-0.02,0.78,-0.45,-0.05,-0.12,0.95,-0.23,0.94,-0.14,0.5,0.2,0.07,-0.26,0.13,0.1,0.11,0.12,0.11,-0.06,-0.03,-0.36,0.14,-0.16,-0.11,-0.13,-0.14,0.13,-0.24,0.09,-0.2
102,-7.360308,231.0,-4.3751917,prod1,2.99,3.65,7.09,1.05,-1.11,-0.35,1.12,-0.38,0.93,-0.38,-0.0,-0.5,-1.13,0.25,-0.23,-0.76,0.59,0.39,0.22,1.36,0.48,0.61,-1.26,0.05,0.59,0.48,0.27,0.1,0.17,0.02,-0.44,0.15,0.09,0.18,0.0,0.07,-0.42,0.27,-0.03,0.13,0.09,0.15,-0.41,0.17,-0.11,-0.01
103,-8.019058,231.0,-4.82176,prod1,3.2,3.79,4.32,0.79,-1.2,-0.29,1.66,0.34,0.25,-0.02,-0.39,-0.76,-0.02,-0.27,0.43,-0.0,0.37,-0.51,-0.22,0.06,0.09,0.12,-0.03,0.28,0.27,1.15,-0.68,0.29,-0.58,-0.36,-0.56,0.29,0.76,0.04,-0.24,0.26,-0.48,-0.03,-0.21,-0.64,-0.05,0.6,0.03,0.04,-0.09,0.1
104,-7.156567,231.0,-3.6447628,prod1,3.51,4.65,5.23,1.09,-0.76,-0.37,0.83,0.36,0.21,-0.47,0.6,-1.02,-0.2,-0.14,0.3,-0.42,0.02,-0.89,0.33,-0.18,0.25,0.45,-0.3,0.28,-0.01,0.31,-0.3,-0.01,-0.34,-0.01,-0.03,0.09,-0.27,-0.18,-0.11,0.14,0.28,0.16,0.04,-0.1,-0.48,-0.02,-0.11,0.11,0.08,0.03
105,-8.028496,231.0,-4.6049376,prod1,3.42,5.96,5.18,1.13,-0.33,-0.56,0.95,-0.24,0.41,0.13,0.96,-0.54,-0.64,-0.84,0.58,-0.85,0.59,-0.43,0.22,-0.58,0.65,0.8,-0.62,0.08,0.4,0.49,0.01,-0.26,-0.42,-0.04,0.46,0.09,-0.12,-0.23,-0.24,-0.05,-0.03,-0.08,-0.41,-0.01,0.07,-0.0,0.01,-0.07,-0.01,-0.09
106,-7.6106954,231.0,-4.4903293,prod1,3.12,4.75,4.35,1.21,-1.16,-0.8,1.49,-0.51,0.31,0.82,0.7,-0.24,0.29,0.35,0.38,-0.8,-0.13,-0.38,-0.44,-0.2,-0.44,0.59,0.01,0.1,-0.65,0.1,-0.09,-0.45,-0.26,0.03,0.34,0.34,0.1,0.54,0.28,-0.09,-0.12,0.08,-0.23,0.05,-0.21,0.13,-0.07,-0.05,0.06,0.23
107,-8.072915,231.0,-4.9039392,prod1,3.17,4.04,4.62,0.94,-0.87,-0.39,1.67,-0.58,-0.16,0.29,-0.1,-0.27,-0.16,0.46,0.55,-0.41,0.33,-0.19,-0.49,-0.2,-0.13,0.68,0.22,0.42,0.22,0.49,-0.89,0.16,-0.2,0.56,-0.32,-0.14,0.41,-0.12,-0.26,-0.03,-0.05,0.21,-0.61,-0.14,-0.26,-0.01,-0.11,-0.06,0.04,-0.03
108,-7.2999277,231.0,-4.0473037,prod1,3.25,4.44,4.62,1.06,-1.0,-0.48,1.17,-0.75,0.53,0.78,-0.65,-0.6,-0.52,-0.65,0.67,0.05,-0.03,-0.55,-0.58,-0.49,-0.1,0.7,0.57,0.43,0.09,0.43,-0.06,0.03,-0.51,0.04,-0.04,-0.01,0.44,0.27,0.3,-0.31,-0.26,-0.22,-0.37,-0.11,-0.02,-0.03,-0.14,-0.19,0.31,-0.12
109,-7.1674633,130.0,9.700797,prod1,16.87,3.72,5.27,1.15,-0.84,-0.45,1.18,-0.94,-0.07,0.72,0.05,-0.61,-0.41,-0.09,0.26,0.14,0.17,0.0,-0.33,-0.09,-0.28,0.78,0.44,0.48,0.4,0.49,0.2,-0.21,-0.89,-0.1,-0.25,-0.02,0.13,-0.32,-0.02,-0.03,-0.28,-0.03,0.18,0.09,-0.05,0.01,-0.07,-0.06,-0.02,0.01
110,-7.635551,231.0,-4.2434487,prod1,3.39,4.38,4.88,1.25,-0.22,-0.7,0.84,-1.44,-0.03,0.22,0.16,-0.36,-0.9,-0.21,0.37,-0.69,0.28,-0.16,-0.59,-0.5,-0.13,0.41,0.28,-0.21,0.38,-0.11,-0.18,-0.8,0.09,0.31,-0.26,0.21,-0.01,0.17,-0.23,0.32,-0.07,0.02,-0.35,-0.11,-0.17,-0.36,0.02,0.06,0.1,-0.14
111,-7.3177247,231.0,-4.104376,prod1,3.21,4.11,4.29,1.24,-0.68,-0.75,1.08,-1.5,-0.28,0.38,-0.47,-0.25,-0.22,-0.25,0.74,0.04,0.58,-0.08,-0.39,-0.19,0.15,0.95,0.47,-0.31,-0.17,0.13,-0.06,0.07,0.08,0.55,-0.03,0.31,-0.4,0.01,-0.23,-0.1,-0.11,0.23,-0.13,-0.05,-0.32,-0.14,0.11,0.15,0.06,-0.12
112,-8.090301,231.0,-4.68694,prod1,3.4,4.4,5.8,1.2,-0.0,-0.58,0.43,-1.37,0.56,-0.44,0.4,-0.55,-0.79,-0.93,0.14,0.21,0.26,-0.31,0.37,-0.07,0.5,0.26,-0.01,0.14,0.46,0.12,-0.03,0.33,0.51,-0.1,-0.19,0.39,-0.15,0.16,0.33,0.24,0.4,0.08,-0.12,-0.06,0.17,-0.08,-0.33,0.02,0.14,0.01
113,-7.9653177,231.0,-4.924604,prod1,3.04,4.56,4.59,1.05,-0.24,-0.74,0.88,-0.82,0.14,0.07,0.68,-0.83,-0.57,-0.88,0.19,0.06,0.19,-0.62,-0.14,-0.5,-0.29,0.5,-0.53,0.17,-0.58,-0.5,-0.13,-0.32,-0.02,0.06,-0.36,-0.19,-0.14,-0.02,0.46,-0.38,-0.46,-0.02,-0.35,-0.06,-0.09,-0.25,-0.07,0.05,-0.05,0.15
