Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
3115,3.0892599,52.0,2.5711195,prod8,-0.52,8.26,4.41,-0.41,-0.33,0.46,-0.76,0.31,-0.89,-0.63,1.22,1.14,-0.7,-0.09,0.02,-0.84,-0.37,0.16,-0.65,0.43,-0.44,-0.05,-0.47,-0.72,0.53,0.26,-0.37,-0.15,-0.18,-0.16,0.73,-0.06,0.3,0.07,-0.04,0.34,-0.05,0.24,0.25,0.09,-0.21,0.03,-0.05,-0.09,-0.03,0.0
3116,3.052731,52.0,2.0731342,prod8,-0.98,7.83,4.95,-0.3,0.06,0.63,-0.71,0.61,-0.33,-0.41,1.19,1.28,-0.2,0.21,-0.15,-0.79,-0.17,0.17,-0.51,0.74,-0.14,0.45,-0.43,-0.11,0.67,-0.1,0.35,-0.46,-0.71,0.13,0.67,0.23,-0.41,0.11,0.24,0.39,0.17,0.4,0.03,0.05,-0.35,-0.07,0.15,-0.17,-0.06,0.05
3117,3.1969695,52.0,2.4700792,prod8,-0.73,8.76,4.11,-0.38,-0.73,0.53,-1.34,0.14,-0.71,-0.46,-0.14,0.8,-0.66,0.33,0.74,-1.48,-0.23,-0.02,0.09,0.55,-0.45,-0.8,-0.53,-0.09,0.3,-0.14,0.01,-0.18,-0.41,-0.0,0.83,0.44,-0.16,0.39,0.16,0.1,0.18,0.43,0.06,0.13,0.06,0.31,0.17,-0.28,-0.23,0.07
3118,3.1625426,52.0,2.3377066,prod8,-0.82,8.33,4.0,-0.26,-0.67,0.44,-1.3,0.1,-0.9,-0.44,1.33,0.9,-0.32,0.35,0.14,-0.84,0.28,0.14,-0.6,0.06,-0.1,-0.25,-0.4,-0.46,0.25,0.02,-0.05,-0.31,-0.62,-0.3,0.38,0.26,0.07,0.26,-0.18,0.19,0.31,0.25,0.12,-0.02,-0.13,-0.11,-0.09,-0.11,-0.08,0.12
3119,2.979702,52.0,2.4443214,prod8,-0.54,7.67,4.98,-0.21,-0.3,0.59,-0.94,0.61,-0.08,-0.56,0.39,1.24,-0.77,0.85,-0.24,-1.52,-0.32,-0.34,-0.8,0.25,0.15,-0.14,-0.32,-0.28,0.26,-0.37,0.2,-0.33,-0.58,0.2,0.32,0.27,0.12,-0.21,-0.17,0.35,0.2,0.48,-0.04,0.14,-0.32,-0.11,-0.15,-0.13,0.13,0.04
3120,2.4264894,52.0,1.691651,prod8,-0.73,8.27,5.14,-0.22,-0.49,0.66,-0.97,0.69,-0.88,-0.68,0.63,0.55,-0.62,0.12,0.34,-1.39,-0.24,0.34,-0.11,0.67,0.57,-0.64,-0.12,-0.15,0.6,0.11,-0.4,-0.46,-0.51,0.02,0.34,-0.12,-0.13,-0.08,-0.01,-0.05,0.12,0.15,0.13,-0.06,0.15,-0.07,0.21,-0.03,-0.23,0.04
3121,2.175685,52.0,1.2055119,prod8,-0.97,7.55,4.62,-0.32,-0.27,0.53,-0.87,0.11,-0.37,-0.69,0.58,0.9,-0.56,0.21,-0.05,-1.02,-0.34,0.61,-0.64,0.24,-0.4,-0.68,-0.41,0.05,0.34,-0.22,0.11,-0.51,-0.26,-0.01,0.34,0.2,-0.41,-0.13,0.18,0.23,0.09,0.1,0.17,0.11,-0.36,-0.07,0.02,0.01,0.14,0.1
3122,2.6040056,52.0,2.0006106,prod8,-0.6,8.59,4.44,-0.31,-0.79,0.43,-1.44,0.65,-0.29,0.08,1.06,1.19,-0.58,0.39,0.95,-0.21,0.01,-0.0,-0.25,0.18,-0.04,-0.88,-0.83,0.07,0.4,-0.24,0.23,-0.22,-0.07,-0.05,0.62,0.01,-0.02,0.01,0.13,0.09,0.07,0.15,0.04,0.04,0.11,0.11,0.16,-0.13,-0.04,0.09
3123,2.1629553,52.0,1.762568,prod8,-0.4,7.59,4.45,-0.34,-0.37,0.9,-1.14,0.29,-0.07,-0.14,-0.03,1.24,-0.49,0.06,0.34,-0.12,0.43,-0.38,-1.23,0.65,-0.39,-0.07,-0.39,-0.16,-0.01,0.23,0.08,-0.09,-0.41,-0.42,0.23,0.35,0.08,0.19,-0.38,0.37,-0.15,0.29,0.36,0.13,-0.14,0.13,0.13,-0.07,0.02,-0.02
3124,2.6966548,52.0,1.9617015,prod8,-0.73,7.63,4.9,-0.3,-0.2,0.55,-1.46,0.38,-0.03,-0.28,0.98,1.56,-0.62,0.36,0.57,-0.7,0.63,1.02,-0.52,0.46,-0.12,-0.05,-0.57,-0.18,0.13,-0.11,-0.04,-0.02,-0.29,0.07,-0.35,0.1,-0.08,0.16,-0.35,-0.01,-0.08,0.04,0.05,-0.08,-0.13,-0.17,0.08,-0.06,0.3,0.04
3125,2.5035763,52.0,2.0925112,prod8,-0.41,8.86,4.31,-0.44,-0.3,0.82,-0.83,-0.19,-0.44,-0.86,0.17,1.59,-0.91,-0.23,0.48,-0.41,0.19,0.58,-0.66,0.25,0.15,-0.42,-0.38,-0.2,0.24,-0.11,0.34,-0.33,-0.69,0.36,0.43,0.59,0.07,-0.25,-0.2,-0.15,0.42,0.1,0.06,0.05,0.01,0.03,0.03,-0.29,-0.01,0.07
3126,2.4400077,52.0,1.633674,prod8,-0.81,7.46,4.93,-0.3,-0.29,0.86,-0.75,0.24,-0.05,-0.37,0.48,1.49,-0.6,-0.17,0.21,-0.36,0.18,0.31,-0.82,0.2,0.38,-0.25,-0.15,-0.24,0.02,-0.04,0.39,-0.33,-0.31,-0.13,0.24,0.0,0.04,-0.23,-0.13,0.3,-0.07,0.39,-0.22,0.17,-0.02,-0.0,-0.1,-0.11,0.18,-0.02
3127,3.0405283,52.0,-0.17495105,prod8,-3.22,8.28,3.98,-0.46,-0.54,0.72,-1.23,-0.68,-0.54,-0.76,0.04,1.49,-1.04,-0.53,0.12,-0.72,0.23,0.3,-0.75,0.23,0.52,0.22,-0.25,-0.6,0.21,0.09,0.06,0.06,-0.95,0.18,0.29,0.16,-0.06,0.03,-0.31,0.17,0.3,0.24,0.13,0.1,-0.16,0.09,0.11,-0.21,-0.08,-0.0
3128,3.42502,52.0,1.2946087,prod8,-2.13,6.64,4.05,-0.52,-0.03,0.42,-1.18,-0.3,-0.46,-0.97,0.08,1.61,-0.48,-0.08,0.8,-0.42,-0.24,0.83,-0.55,0.08,-0.15,0.39,-0.48,-0.19,0.1,-0.18,-0.13,0.08,-0.59,0.26,-0.4,-0.05,-0.78,-0.1,0.22,0.26,-0.18,0.36,0.07,-0.1,-0.34,0.14,-0.02,-0.08,0.24,0.08
3129,3.2230153,52.0,1.1667284,prod8,-2.06,8.76,3.57,-0.35,-0.2,0.62,-0.91,0.08,-0.48,-0.89,0.45,1.34,-0.19,-0.46,0.99,-1.21,0.02,-0.03,-0.48,-0.1,-0.08,0.14,0.11,-0.18,0.29,-0.04,0.05,-0.22,-0.42,0.05,0.28,0.61,-0.1,-0.14,-0.06,0.07,0.3,-0.01,0.18,-0.01,-0.29,0.17,0.09,-0.26,-0.05,0.11
3130,2.6244926,52.0,1.4487404,prod8,-1.18,6.82,4.65,-0.29,-0.32,0.61,-0.74,-0.23,-0.48,-0.84,-0.13,1.12,-0.15,-0.58,1.13,-0.82,0.02,0.53,-0.32,0.51,0.35,-0.27,-0.33,-0.1,0.6,0.04,-0.05,-0.2,-0.54,0.22,0.19,0.09,-0.21,-0.14,-0.24,0.73,0.06,0.03,0.24,0.01,-0.18,-0.31,-0.12,-0.09,-0.06,0.09
3131,2.958785,52.0,1.1296581,prod8,-1.83,7.51,4.05,-0.38,-0.31,0.55,-0.97,-0.4,-0.83,-0.89,0.05,0.99,-0.23,-0.93,0.37,-0.74,-0.29,-0.06,-0.71,0.17,0.57,0.06,-0.51,-0.41,0.59,-0.02,0.09,-0.46,-0.25,-0.19,0.22,0.38,-0.38,-0.16,0.27,0.52,0.1,0.2,0.24,0.1,-0.13,-0.19,-0.05,-0.19,-0.03,0.0
3132,3.1722693,52.0,2.2097971,prod8,-0.96,7.65,3.9,-0.26,-0.06,0.99,-1.03,-0.47,-0.98,-0.65,0.3,1.29,-0.19,-0.42,0.24,-0.78,0.3,0.58,-0.3,0.23,-0.17,0.17,0.02,-0.8,0.39,0.19,-0.2,0.11,-0.32,-0.07,0.28,0.4,0.01,0.35,-0.38,0.39,0.17,0.23,-0.05,0.0,-0.11,0.09,-0.05,-0.1,-0.09,0.13
3133,2.8103974,52.0,2.3386285,prod8,-0.47,7.8,4.27,-0.36,-0.17,0.75,-1.07,0.07,-0.77,-0.84,0.39,1.02,-0.45,-0.16,0.21,-0.22,0.26,0.65,-0.19,-0.07,0.21,-0.04,-0.08,-0.33,0.66,-0.11,0.07,0.13,-0.11,0.14,-0.07,0.29,-0.1,-0.11,-0.17,0.25,0.29,0.38,0.1,0.12,-0.04,0.06,-0.03,-0.18,0.01,-0.03
3134,3.2058203,52.0,2.8223286,prod8,-0.38,9.04,4.53,-0.4,-0.36,0.92,-0.75,-0.08,-0.93,-0.51,0.13,1.46,-0.85,0.28,0.14,-0.32,0.5,-0.2,-0.57,0.54,0.38,0.21,-0.38,-0.46,0.51,-0.13,0.22,-0.15,-0.32,0.1,0.58,0.13,-0.29,-0.13,-0.16,0.25,0.64,0.16,0.02,-0.05,-0.15,0.02,0.05,-0.13,-0.15,0.18
3135,2.7958062,52.0,1.7059842,prod8,-1.09,8.27,3.98,-0.31,-0.38,1.22,-0.97,-0.19,-0.92,-0.77,0.44,1.96,-0.48,0.2,0.55,-0.48,0.34,0.19,-0.35,0.11,-0.36,-0.17,-0.11,-0.67,0.45,0.2,-0.17,-0.27,-0.44,-0.12,0.53,0.47,-0.05,-0.03,-0.22,0.12,0.29,0.05,0.23,0.06,-0.13,0.05,-0.03,-0.21,0.03,0.04
3136,2.2908435,52.0,2.2216525,prod8,-0.07,7.54,4.86,0.02,-0.53,1.17,-1.35,0.04,-0.63,-0.59,-0.49,1.49,-0.28,0.33,0.64,-0.32,0.29,0.64,-0.33,0.14,-0.07,-0.06,-0.04,-0.7,0.56,-0.13,-0.14,-0.47,-0.51,0.07,0.5,0.18,0.34,0.11,-0.29,-0.01,0.1,-0.07,-0.22,-0.02,0.02,0.2,0.03,-0.1,0.18,0.28
3137,2.3073614,52.0,1.700844,prod8,-0.61,8.09,4.85,-0.06,-0.23,0.93,-0.98,0.58,0.23,-0.41,0.16,1.42,-0.92,-0.06,0.72,-0.78,0.36,0.63,-0.59,0.01,-0.11,0.27,-0.13,-0.42,0.76,-0.32,0.11,-0.11,0.25,-0.02,0.16,0.47,0.12,-0.13,-0.57,0.32,0.04,0.12,-0.11,0.18,-0.2,0.02,0.13,-0.1,-0.07,0.09
3138,2.247829,52.0,1.7769387,prod8,-0.47,6.64,4.76,-0.14,-0.18,0.97,-0.97,0.0,-0.23,-0.48,-0.29,1.46,-0.23,-0.22,0.25,-1.03,-0.01,0.47,0.2,0.39,-0.37,0.49,0.09,-0.6,0.51,0.28,0.26,0.04,-0.74,-0.31,-0.32,0.39,-0.48,-0.1,-0.02,0.15,-0.23,-0.03,0.02,0.19,-0.12,0.04,-0.08,-0.06,0.02,0.22
3139,2.11964,52.0,2.1347177,prod8,0.02,7.74,3.83,-0.42,-0.23,0.78,-1.13,-0.48,-0.19,-0.11,0.29,1.22,-0.74,-0.17,0.16,-0.18,0.01,0.74,-0.01,-0.38,-0.77,0.24,0.27,-0.52,0.34,0.27,0.01,0.19,-0.48,0.0,0.23,0.11,0.17,-0.04,-0.13,0.27,0.04,-0.03,0.08,0.04,-0.16,0.12,0.02,-0.05,0.12,-0.08
3140,1.8491937,52.0,0.70755684,prod8,-1.14,8.79,4.16,-0.55,-0.32,0.66,-0.8,-0.39,-0.48,-0.48,-0.09,1.34,-0.63,-0.08,-0.12,-0.95,-0.29,0.03,-1.28,0.62,0.01,0.12,-0.14,-0.71,-0.3,-0.0,0.35,-0.1,-0.57,0.06,0.66,-0.08,-0.14,-0.02,-0.21,0.36,0.29,0.44,-0.14,0.03,-0.12,0.2,0.18,-0.04,-0.04,-0.03
3141,2.3044899,35.0,-15.164041,prod8,-17.47,6.71,4.15,-0.28,-0.32,1.04,-0.76,0.24,-0.08,-0.57,-0.16,1.4,-0.28,-0.56,0.76,-0.79,-0.66,-0.02,-0.45,0.02,0.04,-0.23,-0.42,-0.21,0.49,0.03,0.03,-0.08,-0.39,-0.21,0.21,0.4,-0.06,-0.06,0.31,0.37,-0.01,0.4,-0.22,-0.02,-0.27,-0.0,-0.06,-0.16,0.03,-0.03
3142,2.0853693,52.0,0.10736762,prod8,-1.98,6.22,4.01,-0.21,-0.25,0.82,-1.03,0.11,0.25,-0.47,-0.19,1.45,0.69,0.52,1.15,-1.24,0.12,-0.11,-0.39,-0.34,0.04,0.01,-0.18,0.09,1.27,0.47,-0.13,0.18,-0.43,0.6,-0.04,0.16,0.54,0.09,-0.05,0.66,-0.21,0.06,0.02,0.51,-0.22,0.15,0.04,-0.16,-0.26,0.15
3143,2.2027767,52.0,0.3276968,prod8,-1.88,8.35,4.19,-0.31,-0.22,1.08,-0.86,0.16,-0.18,-0.28,0.01,1.11,-0.48,-0.67,0.74,-1.16,-0.05,-0.07,-0.51,0.35,0.21,-0.21,-0.12,-0.62,0.48,-0.45,0.2,-0.05,-0.17,0.06,0.6,0.15,0.42,0.06,-0.26,0.5,-0.02,0.2,0.36,0.29,-0.04,0.25,0.19,-0.07,-0.05,-0.05
3144,2.141315,52.0,-0.03546188,prod8,-2.18,9.2,3.84,-0.46,0.06,1.0,-0.66,-0.0,-1.07,-0.9,0.32,1.76,-0.6,-0.16,1.14,-1.14,-0.12,-0.41,-0.56,-0.12,0.33,-0.11,-0.54,-0.82,0.77,-0.68,0.0,-0.18,-0.12,-0.25,0.57,-0.02,-0.04,0.4,0.1,0.1,0.0,0.41,-0.04,0.31,0.0,-0.13,0.03,-0.13,-0.09,0.13
3145,2.495113,52.0,0.59990907,prod8,-1.9,7.83,3.52,-0.5,-0.3,0.84,-0.64,-0.18,-0.86,-0.59,0.61,1.18,-0.16,-0.65,0.65,-0.56,0.24,-0.19,-0.67,0.18,0.09,0.0,-0.14,-0.16,0.62,-0.36,-0.15,-0.38,-0.26,-0.3,0.3,0.1,-0.23,0.31,0.04,0.46,-0.25,0.31,0.14,-0.0,-0.12,0.01,0.17,-0.03,-0.06,0.02
3146,2.4925258,52.0,0.5669137,prod8,-1.93,8.54,4.27,-0.41,-0.17,1.0,-1.08,0.08,-0.58,-0.64,0.79,1.39,-0.74,-0.11,0.92,-0.57,0.38,0.17,-0.32,-0.09,0.15,0.1,-0.16,-0.18,0.85,-0.63,-0.01,-0.34,-0.38,-0.11,0.09,-0.16,-0.01,0.14,-0.32,0.2,-0.04,0.19,-0.1,0.09,-0.13,0.01,-0.02,-0.14,-0.1,0.02
3147,2.451328,52.0,0.14136305,prod8,-2.31,8.13,4.19,-0.33,-0.33,1.14,-0.62,0.19,-0.45,-0.43,-0.14,1.41,-0.69,-0.15,0.34,-1.12,-0.21,-0.06,-0.4,0.24,0.22,-0.34,0.09,-0.27,0.28,-0.24,0.09,-0.04,-0.63,-0.05,0.3,0.3,-0.24,-0.08,-0.24,0.18,0.17,0.31,-0.27,0.11,0.06,-0.03,0.22,-0.07,0.01,-0.09
3148,2.0669491,52.0,0.15747741,prod8,-1.91,6.64,4.58,-0.23,0.03,0.87,-0.7,0.43,-0.01,-0.37,0.43,1.6,0.26,0.06,0.67,-0.96,-0.24,-0.07,0.01,0.67,-0.22,-0.14,-0.61,-0.55,0.28,-0.26,-0.24,-0.26,-0.09,0.18,-0.03,0.22,-0.1,-0.06,0.26,0.34,-0.19,0.34,-0.02,0.24,-0.31,0.0,0.13,-0.05,0.04,-0.02
3149,1.5148245,35.0,-9.981978,prod8,-11.5,6.56,4.67,-0.38,0.7,0.85,-1.05,0.32,-0.04,-0.69,0.21,1.15,-0.14,-0.43,0.23,-0.82,-0.64,0.57,-0.47,0.34,0.04,0.18,-0.4,-0.16,0.21,0.23,0.41,0.23,-0.02,0.45,0.23,0.39,-0.67,0.18,0.07,0.65,-0.37,0.67,-0.56,0.08,0.1,-0.22,0.08,-0.03,0.11,-0.03
3150,1.8672109,35.0,-9.8195095,prod8,-11.69,8.65,4.67,-0.3,-0.04,0.9,-1.05,0.24,-0.91,-0.79,-0.02,1.29,0.27,-0.51,0.69,-0.78,-0.45,-0.1,-0.5,0.57,-0.16,0.41,-0.43,-0.34,0.68,-0.01,-0.24,-0.82,-0.23,0.05,0.39,0.38,-0.39,-0.39,-0.18,0.02,0.38,0.13,0.0,0.2,-0.22,-0.08,0.27,-0.11,-0.0,0.02
3151,2.187408,35.0,-9.782952,prod8,-11.97,8.6,5.62,-0.37,0.0,0.38,-1.05,0.22,-0.07,-0.71,0.34,0.97,-0.38,0.44,0.59,-0.46,-1.18,0.66,-0.6,0.66,-0.27,0.21,-0.06,-0.57,0.27,0.63,0.06,-0.34,-0.36,-0.73,-0.08,0.17,-0.23,-0.07,-0.22,0.25,0.35,0.47,-0.0,0.21,-0.0,-0.05,0.12,-0.22,0.05,-0.02
3152,2.308772,52.0,1.655352,prod8,-0.65,7.81,4.94,-0.38,0.05,1.38,-1.0,0.21,0.34,0.05,-0.37,1.63,-0.3,-0.59,0.48,-0.47,-0.33,0.27,-0.83,0.46,-0.12,0.1,-0.14,-0.57,0.17,-0.13,-0.06,-0.26,-0.35,-0.16,0.1,0.33,0.14,-0.46,-0.32,0.31,0.15,0.16,-0.08,0.37,-0.03,-0.18,0.01,0.01,0.05,-0.06
3153,1.8443291,52.0,0.91236067,prod8,-0.93,8.22,4.08,-0.49,-0.1,1.0,-0.99,-0.28,-0.6,-0.31,0.05,1.31,-0.49,-0.73,0.08,-0.86,0.37,0.56,-0.57,0.09,-0.17,-0.01,0.03,-0.43,0.48,0.2,-0.12,-0.37,-0.25,0.09,-0.03,0.56,0.18,-0.15,0.04,0.05,0.51,0.2,0.03,0.06,-0.21,-0.13,-0.16,-0.25,-0.12,-0.01
3154,1.3928094,35.0,-10.11316,prod8,-11.51,7.77,5.1,-0.29,-0.36,0.91,-0.94,0.1,-0.75,-0.78,0.15,1.27,-0.85,-0.58,-0.45,0.15,0.37,0.69,-0.18,0.59,0.19,0.0,-0.38,-0.48,0.36,0.19,0.05,-0.41,-0.15,0.1,0.12,-0.03,-0.11,0.15,-0.07,-0.07,-0.02,-0.03,0.15,0.05,-0.02,0.05,0.08,-0.15,-0.02,0.07
3155,1.7984146,35.0,-10.057192,prod8,-11.86,8.95,4.53,-0.37,-0.03,0.93,-0.94,0.36,-0.48,-0.49,0.05,0.9,-0.65,0.45,-0.01,-1.26,0.06,0.13,-0.18,-0.03,-0.09,-0.4,-0.64,-0.34,0.42,-0.21,0.1,-0.48,0.04,-0.03,-0.12,0.31,0.12,0.13,-0.28,-0.08,0.18,0.14,-0.17,0.27,-0.06,-0.19,0.27,-0.08,-0.05,0.09
3156,1.4322574,52.0,0.6853253,prod8,-0.75,8.34,5.0,-0.32,0.37,1.39,-1.3,0.74,-0.29,-0.36,0.29,1.13,-0.72,-0.34,0.27,-0.36,0.33,-0.27,-0.44,0.25,0.18,-0.16,-0.11,-0.75,0.03,0.3,-0.03,-0.6,-0.47,-0.1,0.19,-0.44,-0.14,0.02,-0.17,0.31,0.08,-0.19,0.28,0.0,-0.22,-0.07,0.08,-0.15,-0.13,0.0
3157,1.7568182,35.0,-11.220398,prod8,-12.98,8.34,4.57,-0.19,0.37,0.91,-1.72,0.69,-0.43,-0.9,0.69,1.1,-0.71,-0.25,0.39,-0.32,0.2,0.12,-0.3,-0.15,-0.13,-0.26,-0.42,0.06,0.39,-0.07,-0.5,-0.2,0.37,-0.46,-0.06,0.41,0.19,-0.02,-0.07,-0.15,0.12,-0.28,-0.07,-0.18,-0.37,0.12,0.26,-0.05,0.0,0.06
3158,1.4181757,35.0,-11.721003,prod8,-13.14,7.1,4.91,-0.27,0.2,1.15,-1.6,0.49,-0.71,-0.47,0.65,1.12,-0.06,-0.29,0.03,-0.28,0.34,0.23,-0.23,0.6,0.1,-0.29,-0.3,-0.11,0.65,0.02,-0.62,-0.58,-0.21,0.13,0.12,0.3,-0.51,0.01,0.39,0.19,0.2,0.12,0.37,0.01,-0.01,-0.09,-0.03,-0.07,-0.06,-0.07
3159,1.1884208,52.0,0.35159722,prod8,-0.84,8.33,4.29,-0.13,-0.13,1.07,-1.83,0.61,-0.63,-0.67,1.11,1.5,-0.62,0.02,0.49,-1.2,0.65,-0.54,-0.67,0.24,-0.47,0.08,-0.57,-0.09,0.22,-0.58,0.23,-0.27,0.25,0.22,0.58,0.38,0.19,0.11,-0.02,0.08,0.12,0.06,-0.07,-0.26,-0.17,-0.14,0.1,0.02,0.05,0.18
3160,0.9578733,35.0,-12.216713,prod8,-13.17,7.32,4.68,-0.29,-0.55,0.92,-1.47,-0.15,-1.11,-0.69,0.48,1.49,-0.6,-0.31,-0.43,-0.5,-0.58,-0.22,-0.11,0.47,-0.05,0.35,-0.27,0.16,0.05,0.06,-0.16,-0.35,-0.04,-0.46,0.29,-0.16,-0.15,0.27,0.41,0.14,-0.04,-0.19,0.1,-0.22,-0.11,0.17,0.09,0.06,0.2,-0.15
3161,0.6339147,52.0,-1.2565738,prod8,-1.89,8.11,4.58,-0.5,-0.2,0.37,-1.35,0.3,-1.26,-0.82,0.39,0.87,-0.18,0.35,-0.0,-0.86,-0.76,0.36,-0.43,-0.05,-0.23,0.24,-0.42,-0.27,0.3,-0.18,-0.29,-0.56,-0.29,-0.54,0.42,-0.11,-0.09,-0.26,0.38,0.26,0.09,0.27,-0.27,-0.01,-0.13,0.04,-0.03,0.13,0.19,-0.01
3162,1.1580151,52.0,0.5558343,prod8,-0.6,7.16,4.06,-0.26,-0.36,0.77,-1.22,0.24,-0.84,-0.6,0.22,1.1,-0.22,0.39,0.64,-1.25,0.04,0.42,-0.56,0.23,-0.21,-0.24,-0.31,-0.28,-0.09,0.38,-0.17,-0.09,-0.06,0.33,0.35,0.3,0.26,0.11,0.38,0.05,0.03,0.09,-0.4,-0.37,0.07,0.13,-0.01,0.14,0.23,-0.04
3163,1.2089604,52.0,0.6062605,prod8,-0.6,7.63,4.16,-0.32,-0.56,0.85,-0.98,0.73,-1.2,0.05,0.24,0.6,-0.13,-0.11,0.49,-0.75,-0.32,0.47,-0.68,0.2,0.08,-0.12,-0.47,-0.37,0.24,0.35,-0.32,-0.04,-0.23,0.39,0.48,-0.02,0.22,-0.4,-0.05,0.07,0.12,-0.01,-0.22,-0.28,0.09,-0.14,0.0,0.16,0.17,-0.03
3164,1.7966481,52.0,1.0910978,prod8,-0.71,7.49,4.71,-0.31,-0.69,0.61,-1.12,0.46,-1.47,0.01,0.42,1.41,-0.13,0.43,-0.12,-0.63,-0.19,0.97,-0.14,0.3,0.11,0.25,-0.15,-0.5,0.09,0.44,-0.45,0.31,0.01,0.27,0.43,-0.0,0.39,-0.55,0.24,0.03,0.51,0.15,-0.06,-0.03,0.08,0.0,-0.1,0.17,0.01,0.04
3165,1.4990021,52.0,0.7329863,prod8,-0.77,7.94,4.34,-0.5,-0.34,0.78,-1.07,0.01,-0.67,-0.25,0.42,1.03,-0.46,-0.72,0.01,-1.06,-0.5,0.48,-0.58,0.1,-0.36,-0.2,0.06,0.01,-0.02,0.4,-0.02,-0.04,0.37,-0.09,0.14,-0.25,-0.12,-0.09,0.04,-0.12,-0.35,-0.07,-0.38,0.25,0.03,-0.23,0.01,0.2,-0.01,-0.02
3166,1.9387149,52.0,0.8583899,prod8,-1.08,7.7,4.39,-0.31,-0.56,0.78,-1.15,0.19,-0.41,0.05,0.19,0.96,-0.41,-0.03,-0.11,-0.94,-0.15,0.12,-0.88,0.55,-0.55,-0.49,-0.53,-0.04,-0.24,0.14,-0.28,-0.22,0.07,-0.11,0.13,0.32,0.48,0.02,0.14,-0.01,0.17,-0.06,-0.36,-0.16,0.01,-0.16,-0.04,-0.03,-0.03,-0.01
3167,2.301436,52.0,1.5936424,prod8,-0.71,8.04,5.77,-0.29,-0.36,0.91,-0.96,0.02,-0.17,-0.51,-0.31,0.65,-0.42,-0.05,0.14,-0.67,0.33,0.63,-0.39,0.96,-0.29,-0.34,-0.04,0.31,0.36,0.29,-0.07,0.08,0.03,-0.25,0.18,-0.08,0.38,-0.07,-0.12,-0.27,0.3,-0.27,-0.45,0.1,0.08,-0.26,-0.15,0.24,0.02,-0.11
3168,1.9162053,52.0,1.5383122,prod8,-0.38,7.57,3.81,-0.28,-0.47,1.46,-1.34,-0.03,-0.74,-0.4,0.01,1.09,-0.01,-0.33,0.82,-0.17,0.47,-0.06,-1.22,-0.06,0.05,0.0,-0.13,-0.13,0.35,0.12,-0.16,0.06,-0.18,0.6,0.33,-0.44,0.63,-0.14,-0.22,0.14,-0.09,-0.25,-0.17,0.2,0.17,0.07,0.13,-0.14,-0.13,-0.07
3169,1.6643358,52.0,1.1670597,prod8,-0.5,7.03,4.42,-0.38,-0.2,1.03,-1.16,-0.17,0.0,-0.43,-0.29,1.52,-0.28,0.12,0.05,-1.09,0.51,-0.2,-1.35,0.42,-0.37,0.1,-0.45,0.34,0.2,0.31,-0.35,-0.06,-0.17,0.43,0.15,0.37,0.19,0.03,-0.12,0.22,0.38,0.32,-0.2,-0.04,-0.24,-0.11,-0.08,0.22,-0.04,-0.14
3170,1.7587576,52.0,1.3221606,prod8,-0.44,7.58,4.55,-0.55,-0.24,0.81,-0.97,0.48,-0.04,-0.08,0.24,1.24,-0.71,0.22,0.06,-1.04,-0.24,0.36,-0.49,0.32,0.08,-0.57,-0.09,-0.31,-0.13,-0.02,0.24,-0.18,-0.23,0.4,-0.11,-0.06,0.18,-0.36,0.01,0.31,-0.1,0.06,-0.19,-0.21,-0.05,-0.12,-0.05,0.11,0.07,0.04
3171,2.0822785,52.0,1.1264737,prod8,-0.96,8.6,4.4,-0.38,-0.41,0.57,-0.82,0.39,-0.42,-0.12,0.47,0.89,-0.07,-0.07,-0.28,-0.84,0.34,-0.15,-1.04,0.68,0.36,-0.16,-0.46,-0.35,0.21,-0.25,-0.51,-0.17,-0.29,-0.11,0.44,0.21,0.29,-0.03,-0.07,-0.14,0.32,0.38,0.18,-0.24,-0.01,0.1,0.15,0.04,0.18,-0.04
3172,1.8694208,52.0,1.0751848,prod8,-0.79,9.52,4.31,-0.41,-0.11,0.72,-1.43,0.56,-0.27,-0.35,0.28,0.91,-0.17,-0.25,0.41,-0.9,0.29,-0.51,-0.99,0.35,0.06,-0.15,0.08,-0.51,-0.14,0.22,0.12,-0.24,-0.55,-0.26,0.92,-0.12,0.02,0.02,-0.14,0.04,0.25,-0.12,0.02,-0.06,-0.25,0.09,0.18,-0.1,0.16,-0.08
3173,1.6694319,52.0,0.9259099,prod8,-0.74,7.98,4.17,-0.23,0.01,0.89,-1.29,0.09,-0.92,-0.77,0.1,1.18,-0.76,-0.4,0.17,-1.08,0.51,-0.59,-1.05,0.45,-0.18,0.05,-0.49,-0.15,-0.03,-0.27,-0.52,-0.35,-0.25,0.44,0.44,-0.07,0.03,-0.13,-0.39,0.1,0.05,-0.16,-0.05,-0.26,-0.35,0.04,0.19,0.09,0.03,-0.02
